FECHA,PLANTACION,SECTOR,Peso,Racimos
2024-01-22,Shanuzi,SE02,317740.65432,21537.0
2024-01-22,Shanuzi,SE03,53753.48108,3163.0
2024-01-22,Shanuzi,SE04,318903.41157,17707.0
2024-01-23,Nuevo Horizonte,SE05,22374.252780000003,1490.0
2024-01-23,Palmawasi,SE01,192249.78401,9042.0
2024-01-23,Palmawasi,SE02,188251.01803,11380.0
2024-01-23,Palmawasi,SE03,249664.30087,12917.0
2024-01-23,Palmawasi,SE04,236978.04498,12657.0
2024-01-23,Palmawasi,SE4F,110203.34538,6437.0
2024-01-23,Shanuzi,SE01,128671.39533,8497.0
2024-01-23,Shanuzi,SE02,313689.70372,20618.0
2024-01-23,Shanuzi,SE03,220460.48564,13175.0
2024-01-23,Shanuzi,SE04,141222.06101,8229.0
2024-01-24,Nuevo Horizonte,SE05,20581.55454,1368.0
2024-01-24,Palmawasi,SE01,197374.70117,9158.0
2024-01-24,Palmawasi,SE02,170089.82621,10545.0
2024-01-24,Palmawasi,SE03,278871.81006,14122.0
2024-01-24,Palmawasi,SE04,191722.2399,10236.0
2024-01-24,Palmawasi,SE4F,126849.28496,7439.0
2024-01-24,Shanuzi,SE01,286304.91732,18147.0
2024-01-24,Shanuzi,SE02,265937.13843,17397.0
2024-01-24,Shanuzi,SE03,121799.81693999999,7323.0
2024-01-24,Shanuzi,SE04,118959.96019,7199.0
2024-01-25,Nuevo Horizonte,SE05,17707.96027,1177.0
2024-01-25,Palmawasi,SE01,173536.63037,8182.0
2024-01-25,Palmawasi,SE02,169562.15383999998,10018.0
2024-01-25,Palmawasi,SE03,228748.11561,11627.0
2024-01-25,Palmawasi,SE04,197079.01906,10438.0
2024-01-25,Palmawasi,SE4F,146190.6036,8585.0
2024-01-25,Shanuzi,SE01,419530.0688,26271.0
2024-01-25,Shanuzi,SE02,145391.45225,9582.0
2024-01-25,Shanuzi,SE03,94651.50799,5706.0
2024-01-25,Shanuzi,SE04,104401.22613,6763.0
2024-01-26,Nuevo Horizonte,SE05,22236.50405,1478.0
2024-01-26,Palmawasi,SE01,163961.76692,7887.0
2024-01-26,Palmawasi,SE02,155789.71064,9649.0
2024-01-26,Palmawasi,SE03,208242.01938,10505.0
2024-01-26,Palmawasi,SE04,172102.74101,9090.0
2024-01-26,Palmawasi,SE4F,96619.06042,6083.0
2024-01-26,Shanuzi,SE01,381648.89706,24114.0
2024-01-26,Shanuzi,SE02,100926.27533,6621.0
2024-01-26,Shanuzi,SE03,148744.97226,8930.0
2024-01-26,Shanuzi,SE04,119197.1057,7088.0
2024-01-27,Nuevo Horizonte,SE05,13755.9285,914.0
2024-01-27,Palmawasi,SE01,83115.72638000001,4580.0
2024-01-27,Palmawasi,SE02,101170.83133,6046.0
2024-01-27,Palmawasi,SE03,124011.37353,6250.0
2024-01-27,Palmawasi,SE04,105084.53031,5562.0
2024-01-27,Palmawasi,SE4F,52016.25972,3167.0
2024-01-27,Shanuzi,SE01,305670.56143,19045.0
2024-01-27,Shanuzi,SE02,98978.61769,6421.0
2024-01-27,Shanuzi,SE03,181785.29816,10887.0
2024-01-27,Shanuzi,SE04,117132.11981,6373.0
2024-01-29,Nuevo Horizonte,SE05,22789.51466,1510.0
2024-01-29,Palmawasi,SE01,161706.87268,9480.0
2024-01-29,Palmawasi,SE02,165562.8704,10514.0
2024-01-29,Palmawasi,SE03,215608.36285,10928.0
2024-01-29,Palmawasi,SE04,208381.53248,11092.0
2024-01-29,Palmawasi,SE4F,88777.32531,5155.0
2024-01-29,Shanuzi,SE01,273238.75995,17248.0
2024-01-29,Shanuzi,SE02,82755.73569,5540.0
2024-01-29,Shanuzi,SE03,176990.84487,11102.0
2024-01-29,Shanuzi,SE04,106816.65672,6731.0
2024-01-30,Nuevo Horizonte,SE05,23265.83478,1542.0
2024-01-30,Palmawasi,SE01,184862.40206,14395.0
2024-01-30,Palmawasi,SE02,196746.58294,12604.0
2024-01-30,Palmawasi,SE03,228803.10592,11629.0
2024-01-30,Palmawasi,SE04,188196.9129,10116.0
2024-01-30,Palmawasi,SE4F,98835.90311,6020.0
2024-01-30,Shanuzi,SE01,206110.28684000002,13525.0
2024-01-30,Shanuzi,SE02,180651.29789000002,11921.0
2024-01-30,Shanuzi,SE03,88463.22431,5389.0
2024-01-30,Shanuzi,SE04,226527.46516,12926.0
2024-01-31,Nuevo Horizonte,SE05,20233.12869,1341.0
2024-01-31,Palmawasi,SE01,174823.66786,14415.0
2024-01-31,Palmawasi,SE02,190493.21173,12437.0
2024-01-31,Palmawasi,SE03,146274.5862,7653.0
2024-01-31,Palmawasi,SE04,178214.91282,9703.0
2024-01-31,Palmawasi,SE4F,111599.96583,7182.0
2024-01-31,Shanuzi,SE01,156290.86695999998,10018.0
2024-01-31,Shanuzi,SE02,178012.08006,11976.0
2024-01-31,Shanuzi,SE03,57063.9795,3457.0
2024-01-31,Shanuzi,SE04,231828.81758,13594.0
2024-02-01,Nuevo Horizonte,SE05,23464.986940000003,1729.0
2024-02-01,Palmawasi,SE01,133270.20282,13149.0
2024-02-01,Palmawasi,SE02,172832.12858,10409.0
2024-02-01,Palmawasi,SE03,145563.28771,7862.0
2024-02-01,Palmawasi,SE04,151849.51279,8536.0
2024-02-01,Palmawasi,SE4F,96434.64349,6627.0
2024-02-01,Shanuzi,SE01,192088.10532,12110.0
2024-02-01,Shanuzi,SE02,169395.36137,11199.0
2024-02-01,Shanuzi,SE03,118514.6805,7187.0
2024-02-01,Shanuzi,SE04,132358.66104,8036.0
2024-02-02,Nuevo Horizonte,SE05,19447.84634,1433.0
2024-02-02,Palmawasi,SE01,135578.70853,10993.0
2024-02-02,Palmawasi,SE02,168963.11622999999,10570.0
2024-02-02,Palmawasi,SE03,145472.60804,7544.0
2024-02-02,Palmawasi,SE04,170901.51749,9915.0
2024-02-02,Palmawasi,SE4F,70591.82792,4520.0
2024-02-02,Shanuzi,SE01,126059.02225,10943.0
2024-02-02,Shanuzi,SE02,184254.70969,9632.0
2024-02-02,Shanuzi,SE03,100843.80377,7515.0
2024-02-02,Shanuzi,SE04,65107.30782,4711.0
2024-02-03,Nuevo Horizonte,SE05,8553.98835,595.0
2024-02-03,Palmawasi,SE01,119393.77198,8400.0
2024-02-03,Palmawasi,SE02,96354.48187,5955.0
2024-02-03,Palmawasi,SE03,107593.20941,5624.0
2024-02-03,Palmawasi,SE04,95847.98669,5259.0
2024-02-03,Palmawasi,SE4F,47052.30428,3022.0
2024-02-05,Nuevo Horizonte,SE05,18718.13923,1302.0
2024-02-05,Palmawasi,SE01,148786.99738,12642.0
2024-02-05,Palmawasi,SE02,128105.67714,9075.0
2024-02-05,Palmawasi,SE03,174934.22016,9266.0
2024-02-05,Palmawasi,SE04,162883.25019,8994.0
2024-02-05,Palmawasi,SE4F,79196.78147,4995.0
2024-02-05,Shanuzi,SE01,18765.99441,1261.0
2024-02-05,Shanuzi,SE02,75037.25241,4455.0
2024-02-05,Shanuzi,SE03,44129.70012,3227.0
2024-02-05,Shanuzi,SE04,24517.41329,1661.0
2024-02-06,Nuevo Horizonte,SE05,17731.653169999998,1229.0
2024-02-06,Palmawasi,SE01,146730.07205000002,12973.0
2024-02-06,Palmawasi,SE02,159861.13813,10877.0
2024-02-06,Palmawasi,SE03,181950.98757,9658.0
2024-02-06,Palmawasi,SE04,158161.26938,9005.0
2024-02-06,Palmawasi,SE4F,91585.47317,5777.0
2024-02-06,Shanuzi,SE01,258092.91418,18403.0
2024-02-06,Shanuzi,SE02,116269.79656,7048.0
2024-02-06,Shanuzi,SE03,79683.53791,5408.0
2024-02-06,Shanuzi,SE04,54380.15099,3650.0
2024-02-07,Nuevo Horizonte,SE05,21309.72471,1477.0
2024-02-07,Palmawasi,SE01,154018.01266,7658.0
2024-02-07,Palmawasi,SE02,185388.15762,11545.0
2024-02-07,Palmawasi,SE03,196868.49803,10613.0
2024-02-07,Palmawasi,SE04,162550.04027,9057.0
2024-02-07,Palmawasi,SE4F,77732.7239,5014.0
2024-02-07,Shanuzi,SE01,351109.17001,22906.0
2024-02-07,Shanuzi,SE02,113169.44351000001,5250.0
2024-02-07,Shanuzi,SE03,104822.5693,7344.0
2024-02-07,Shanuzi,SE04,78858.45840999999,4316.0
2024-02-08,Nuevo Horizonte,SE05,20426.02469,1420.0
2024-02-08,Palmawasi,SE01,128991.88658,6487.0
2024-02-08,Palmawasi,SE02,138636.14102,8717.0
2024-02-08,Palmawasi,SE03,163766.14866,8675.0
2024-02-08,Palmawasi,SE04,136891.89908,7559.0
2024-02-08,Palmawasi,SE4F,61088.84997,3935.0
2024-02-08,Shanuzi,SE01,359678.52991,22567.0
2024-02-08,Shanuzi,SE02,159975.50457,8193.0
2024-02-08,Shanuzi,SE03,80947.82626999999,5746.0
2024-02-08,Shanuzi,SE04,82112.64226,4622.0
2024-02-09,Nuevo Horizonte,SE05,18818.17371,1306.0
2024-02-09,Palmawasi,SE01,116197.65286999999,5954.0
2024-02-09,Palmawasi,SE02,166513.32505,11023.0
2024-02-09,Palmawasi,SE03,207604.09305,10778.0
2024-02-09,Palmawasi,SE04,138386.34673,7807.0
2024-02-09,Palmawasi,SE4F,93084.17586999999,6296.0
2024-02-09,Shanuzi,SE01,326061.06849,20680.0
2024-02-09,Shanuzi,SE02,147844.20853,9004.0
2024-02-09,Shanuzi,SE03,111641.93876,7921.0
2024-02-09,Shanuzi,SE04,78560.90683,4989.0
2024-02-10,Nuevo Horizonte,SE05,13750.07733,910.0
2024-02-10,Palmawasi,SE01,92767.76808000001,4563.0
2024-02-10,Palmawasi,SE02,96479.01431,6085.0
2024-02-10,Palmawasi,SE03,126467.08618,6657.0
2024-02-10,Palmawasi,SE04,72335.70693,3994.0
2024-02-10,Palmawasi,SE4F,64891.06006,4303.0
2024-02-10,Shanuzi,SE01,194172.60343000002,12325.0
2024-02-10,Shanuzi,SE02,89086.60576,5668.0
2024-02-10,Shanuzi,SE03,212301.5428,14571.0
2024-02-10,Shanuzi,SE04,138542.9011,8731.0
2024-02-12,Nuevo Horizonte,SE05,17603.12094,1165.0
2024-02-12,Palmawasi,SE01,123933.42732,7656.0
2024-02-12,Palmawasi,SE02,102375.02278,6685.0
2024-02-12,Palmawasi,SE03,172706.75866,8968.0
2024-02-12,Palmawasi,SE04,146507.6126,8244.0
2024-02-12,Palmawasi,SE4F,89396.24412,5816.0
2024-02-12,Shanuzi,SE01,101278.31285999999,6398.0
2024-02-12,Shanuzi,SE02,79320.54738,4855.0
2024-02-12,Shanuzi,SE03,192990.82584,12478.0
2024-02-12,Shanuzi,SE04,180383.58474,11043.0
2024-02-13,Nuevo Horizonte,SE05,28420.71569,1864.0
2024-02-13,Palmawasi,SE01,100689.84413,7782.0
2024-02-13,Palmawasi,SE02,130030.68154,8204.0
2024-02-13,Palmawasi,SE03,162903.51762,8297.0
2024-02-13,Palmawasi,SE04,132845.70201,7475.0
2024-02-13,Palmawasi,SE4F,82489.81496,5593.0
2024-02-13,Shanuzi,SE01,211076.33758,13392.0
2024-02-13,Shanuzi,SE02,108028.98494,6388.0
2024-02-13,Shanuzi,SE03,122245.80297,7759.0
2024-02-13,Shanuzi,SE04,250472.34607,15371.0
2024-02-14,Nuevo Horizonte,SE05,27627.8631,1812.0
2024-02-14,Palmawasi,SE01,102655.9667,7011.0
2024-02-14,Palmawasi,SE02,149961.93607999998,10301.0
2024-02-14,Palmawasi,SE03,233403.72712,11901.0
2024-02-14,Palmawasi,SE04,157562.37509,8793.0
2024-02-14,Palmawasi,SE4F,79395.08838,5475.0
2024-02-14,Shanuzi,SE01,227877.54259,14438.0
2024-02-14,Shanuzi,SE02,146118.25506,9171.0
2024-02-14,Shanuzi,SE03,84459.26541,5417.0
2024-02-14,Shanuzi,SE04,254653.76846,15405.0
2024-02-15,Nuevo Horizonte,SE05,28646.30041,1858.0
2024-02-15,Palmawasi,SE01,121940.3189,9682.0
2024-02-15,Palmawasi,SE02,156124.73235,10474.0
2024-02-15,Palmawasi,SE03,223883.26265,11339.0
2024-02-15,Palmawasi,SE04,174492.14239,9571.0
2024-02-15,Palmawasi,SE4F,69765.57201999999,4459.0
2024-02-15,Shanuzi,SE01,217332.87786,13501.0
2024-02-15,Shanuzi,SE02,251965.99597,16002.0
2024-02-15,Shanuzi,SE03,49109.97989,3140.0
2024-02-15,Shanuzi,SE04,125951.91058,7723.0
2024-02-16,Nuevo Horizonte,SE05,27975.734940000002,1814.0
2024-02-16,Palmawasi,SE01,131217.12487,11842.0
2024-02-16,Palmawasi,SE02,153254.0054,10014.0
2024-02-16,Palmawasi,SE03,222498.03407,11988.0
2024-02-16,Palmawasi,SE04,179680.94314,9882.0
2024-02-16,Palmawasi,SE4F,71443.94157,4540.0
2024-02-16,Shanuzi,SE01,200333.05391000002,12162.0
2024-02-16,Shanuzi,SE02,193936.55448,11952.0
2024-02-16,Shanuzi,SE03,173121.9337,11440.0
2024-02-16,Shanuzi,SE04,111975.09212,6810.0
2024-02-17,Nuevo Horizonte,SE05,16217.88932,1049.0
2024-02-17,Palmawasi,SE01,85800.91711,7486.0
2024-02-17,Palmawasi,SE02,96383.70677,6155.0
2024-02-17,Palmawasi,SE03,140707.81517,7696.0
2024-02-17,Palmawasi,SE04,111764.25459,6107.0
2024-02-17,Palmawasi,SE4F,41855.77682,2657.0
2024-02-17,Shanuzi,SE01,199072.43399,12328.0
2024-02-17,Shanuzi,SE02,259835.93348,15708.0
2024-02-17,Shanuzi,SE03,132030.87866,8654.0
2024-02-17,Shanuzi,SE04,110925.65669,6755.0
2024-02-19,Nuevo Horizonte,SE05,15182.04704,982.0
2024-02-19,Palmawasi,SE01,124070.03414,10375.0
2024-02-19,Palmawasi,SE02,152422.61394,9838.0
2024-02-19,Palmawasi,SE03,223332.40664,11392.0
2024-02-19,Palmawasi,SE04,151439.33181,8418.0
2024-02-19,Palmawasi,SE4F,57304.673449999995,3647.0
2024-02-19,Shanuzi,SE01,223833.73773,13868.0
2024-02-19,Shanuzi,SE02,235772.39860000001,14524.0
2024-02-19,Shanuzi,SE03,88770.19487,5471.0
2024-02-19,Shanuzi,SE04,96886.34723,5918.0
2024-02-20,Nuevo Horizonte,SE05,13413.650810000001,863.0
2024-02-20,Palmawasi,SE01,134110.49935,11418.0
2024-02-20,Palmawasi,SE02,164661.41171000001,11482.0
2024-02-20,Palmawasi,SE03,206511.99465,10673.0
2024-02-20,Palmawasi,SE04,177936.20172,9845.0
2024-02-20,Palmawasi,SE4F,70168.25013,4470.0
2024-02-20,Shanuzi,SE01,287253.87559,17979.0
2024-02-20,Shanuzi,SE02,208325.50527,12926.0
2024-02-20,Shanuzi,SE03,95183.35884,6069.0
2024-02-20,Shanuzi,SE04,95532.33605,5849.0
2024-02-21,Nuevo Horizonte,SE05,20902.90466,1343.0
2024-02-21,Palmawasi,SE01,133502.87271,11614.0
2024-02-21,Palmawasi,SE02,170804.41371,10301.0
2024-02-21,Palmawasi,SE03,230840.64624,11945.0
2024-02-21,Palmawasi,SE04,158062.79596,8661.0
2024-02-21,Palmawasi,SE4F,79027.1815,5019.0
2024-02-21,Shanuzi,SE01,295369.70357,18581.0
2024-02-21,Shanuzi,SE02,252608.41319,15486.0
2024-02-21,Shanuzi,SE03,82040.7957,4987.0
2024-02-21,Shanuzi,SE04,71446.365,4394.0
2024-02-22,Nuevo Horizonte,SE05,17976.80926,1155.0
2024-02-22,Palmawasi,SE01,112574.72492000001,6523.0
2024-02-22,Palmawasi,SE02,128911.10014,8504.0
2024-02-22,Palmawasi,SE03,226321.4521,11593.0
2024-02-22,Palmawasi,SE04,139291.00423,7511.0
2024-02-22,Palmawasi,SE4F,60609.12104,3915.0
2024-02-22,Shanuzi,SE01,276490.36711,17192.0
2024-02-22,Shanuzi,SE02,203396.89225,12547.0
2024-02-22,Shanuzi,SE03,133181.69692,8618.0
2024-02-22,Shanuzi,SE04,66372.87954,4069.0
2024-02-23,Nuevo Horizonte,SE05,10586.46847,680.0
2024-02-23,Palmawasi,SE01,141065.81673,6736.0
2024-02-23,Palmawasi,SE02,171298.30442,11159.0
2024-02-23,Palmawasi,SE03,220566.97215000002,11275.0
2024-02-23,Palmawasi,SE04,162041.06704,9038.0
2024-02-23,Palmawasi,SE4F,60126.427939999994,4003.0
2024-02-23,Shanuzi,SE01,207245.04106,12897.0
2024-02-23,Shanuzi,SE02,169063.55437,10211.0
2024-02-23,Shanuzi,SE03,150075.03841,9615.0
2024-02-23,Shanuzi,SE04,160252.90979,9819.0
2024-02-24,Nuevo Horizonte,SE05,19601.56743,1252.0
2024-02-24,Palmawasi,SE01,100257.65269,4647.0
2024-02-24,Palmawasi,SE02,116903.67741,7555.0
2024-02-24,Palmawasi,SE03,121398.78726,6228.0
2024-02-24,Palmawasi,SE04,104027.53852,5677.0
2024-02-24,Palmawasi,SE4F,46511.47859,3079.0
2024-02-24,Shanuzi,SE01,202623.76581,12626.0
2024-02-24,Shanuzi,SE02,115991.69171,7130.0
2024-02-24,Shanuzi,SE03,167745.44725,10575.0
2024-02-24,Shanuzi,SE04,142969.635,8737.0
2024-02-26,Nuevo Horizonte,SE05,17988.9784,1149.0
2024-02-26,Palmawasi,SE01,118516.33327999999,5313.0
2024-02-26,Palmawasi,SE02,113550.76578,8886.0
2024-02-26,Palmawasi,SE03,146072.13734000002,7476.0
2024-02-26,Palmawasi,SE04,111793.61457,6167.0
2024-02-26,Palmawasi,SE4F,46196.58451,3048.0
2024-02-26,Shanuzi,SE01,208382.48509,13048.0
2024-02-26,Shanuzi,SE02,6634.54521,411.0
2024-02-26,Shanuzi,SE03,78065.84586,4911.0
2024-02-26,Shanuzi,SE04,146337.19394,8925.0
2024-02-27,Nuevo Horizonte,SE05,23848.578120000002,1532.0
2024-02-27,Palmawasi,SE01,121353.70787,5718.0
2024-02-27,Palmawasi,SE02,146310.06261999998,10289.0
2024-02-27,Palmawasi,SE03,202874.37608000002,10313.0
2024-02-27,Palmawasi,SE04,158037.06445,8680.0
2024-02-27,Palmawasi,SE4F,81505.4878,5135.0
2024-02-27,Shanuzi,SE01,182120.91907,11525.0
2024-02-27,Shanuzi,SE02,74615.62509,4450.0
2024-02-27,Shanuzi,SE03,54077.05298,3441.0
2024-02-27,Shanuzi,SE04,225426.83216,13776.0
2024-02-28,Nuevo Horizonte,SE05,11597.38299,745.0
2024-02-28,Palmawasi,SE01,100956.0267,4736.0
2024-02-28,Palmawasi,SE02,104334.54298,7897.0
2024-02-28,Palmawasi,SE03,161700.73363,8239.0
2024-02-28,Palmawasi,SE04,124701.57169,6883.0
2024-02-28,Palmawasi,SE4F,81741.48857,5242.0
2024-02-28,Shanuzi,SE01,224810.80909,13832.0
2024-02-28,Shanuzi,SE02,110872.12883,6768.0
2024-02-28,Shanuzi,SE03,89167.42979,5690.0
2024-02-28,Shanuzi,SE04,150871.15464,9228.0
2024-02-29,Nuevo Horizonte,SE05,12048.41904,764.0
2024-02-29,Palmawasi,SE01,117162.134,6337.0
2024-02-29,Palmawasi,SE02,135482.10048,9596.0
2024-02-29,Palmawasi,SE03,202970.87288,10348.0
2024-02-29,Palmawasi,SE04,153455.76664,8414.0
2024-02-29,Palmawasi,SE4F,78097.10102,5106.0
2024-02-29,Shanuzi,SE01,239688.102,14766.0
2024-02-29,Shanuzi,SE02,68512.20898,4326.0
2024-02-29,Shanuzi,SE03,165221.44225,10499.0
2024-02-29,Shanuzi,SE04,103454.98866,6362.0
2024-03-01,Nuevo Horizonte,SE05,19871.12351,1262.0
2024-03-01,Palmawasi,SE01,154340.84039,8524.0
2024-03-01,Palmawasi,SE02,118108.51412,9193.0
2024-03-01,Palmawasi,SE03,145953.91718,7342.0
2024-03-01,Palmawasi,SE04,139874.27584,7320.0
2024-03-01,Palmawasi,SE4F,89042.55995,5304.0
2024-03-01,Shanuzi,SE01,204569.16342,12641.0
2024-03-01,Shanuzi,SE02,128492.73357,8000.0
2024-03-01,Shanuzi,SE03,73470.26666,4622.0
2024-03-01,Shanuzi,SE04,78318.98859,4770.0
2024-03-02,Nuevo Horizonte,SE05,22198.87648,1204.0
2024-03-02,Palmawasi,SE01,108497.1064,7260.0
2024-03-02,Palmawasi,SE02,118424.16207,8331.0
2024-03-02,Palmawasi,SE03,115327.79329,5845.0
2024-03-02,Palmawasi,SE04,108524.10870000001,6070.0
2024-03-02,Palmawasi,SE4F,58387.10136,3768.0
2024-03-04,Nuevo Horizonte,SE05,22475.440520000004,1219.0
2024-03-04,Palmawasi,SE01,136279.34251,10743.0
2024-03-04,Palmawasi,SE02,140083.3395,9665.0
2024-03-04,Palmawasi,SE03,181594.53729,8726.0
2024-03-04,Palmawasi,SE04,126521.65174,7044.0
2024-03-04,Palmawasi,SE4F,75196.71638,4513.0
2024-03-05,Nuevo Horizonte,SE05,31132.34377,1942.0
2024-03-05,Palmawasi,SE01,156552.37451,13463.0
2024-03-05,Palmawasi,SE02,153961.93671,9502.0
2024-03-05,Palmawasi,SE03,181521.56587,9142.0
2024-03-05,Palmawasi,SE04,170266.37999,9499.0
2024-03-05,Palmawasi,SE4F,86150.28143,5279.0
2024-03-05,Shanuzi,SE01,225320.55901,13422.0
2024-03-05,Shanuzi,SE02,157489.19471,7811.0
2024-03-05,Shanuzi,SE03,79870.99041,4872.0
2024-03-05,Shanuzi,SE04,74054.5344,4372.0
2024-03-06,Nuevo Horizonte,SE05,21605.353089999997,1289.0
2024-03-06,Palmawasi,SE01,156783.71838,10862.0
2024-03-06,Palmawasi,SE02,162066.86952,9699.0
2024-03-06,Palmawasi,SE03,180126.181,8839.0
2024-03-06,Palmawasi,SE04,168729.13429000002,9155.0
2024-03-06,Palmawasi,SE4F,65948.47578,4023.0
2024-03-06,Shanuzi,SE01,296335.77224,19809.0
2024-03-06,Shanuzi,SE02,127427.37288,7323.0
2024-03-06,Shanuzi,SE03,102170.82281,5569.0
2024-03-06,Shanuzi,SE04,91209.82696,4692.0
2024-03-07,Nuevo Horizonte,SE05,23482.62193,1401.0
2024-03-07,Palmawasi,SE01,168604.61867,12997.0
2024-03-07,Palmawasi,SE02,195579.74956,13083.0
2024-03-07,Palmawasi,SE03,170049.81595,8254.0
2024-03-07,Palmawasi,SE04,164696.40064,9003.0
2024-03-07,Palmawasi,SE4F,56687.23842,3487.0
2024-03-07,Shanuzi,SE01,291393.87449,19425.0
2024-03-07,Shanuzi,SE02,129030.62074,10134.0
2024-03-07,Shanuzi,SE03,74714.31664,4284.0
2024-03-07,Shanuzi,SE04,76810.67212,4547.0
2024-03-08,Nuevo Horizonte,SE05,24155.28903,1447.0
2024-03-08,Palmawasi,SE01,167398.9815,14341.0
2024-03-08,Palmawasi,SE02,192439.44646,13265.0
2024-03-08,Palmawasi,SE03,215618.25054,11167.0
2024-03-08,Palmawasi,SE04,213806.01819,11521.0
2024-03-08,Palmawasi,SE4F,82384.7346,5090.0
2024-03-08,Shanuzi,SE01,202003.77667,14383.0
2024-03-08,Shanuzi,SE02,173589.39549,12954.0
2024-03-08,Shanuzi,SE03,81525.91224,5137.0
2024-03-08,Shanuzi,SE04,118111.05774999999,7174.0
2024-03-09,Nuevo Horizonte,SE05,24093.084319999998,1480.0
2024-03-09,Palmawasi,SE01,118637.98162,9292.0
2024-03-09,Palmawasi,SE02,115856.91733,8139.0
2024-03-09,Palmawasi,SE03,128758.74239,6464.0
2024-03-09,Palmawasi,SE04,115236.85742,6287.0
2024-03-09,Palmawasi,SE4F,55732.102719999995,3308.0
2024-03-09,Shanuzi,SE01,115771.42513,8139.0
2024-03-09,Shanuzi,SE02,143792.55982,9857.0
2024-03-09,Shanuzi,SE03,154600.06428,9051.0
2024-03-09,Shanuzi,SE04,189888.28176,12194.0
2024-03-11,Nuevo Horizonte,SE05,23930.29324,1470.0
2024-03-11,Palmawasi,SE01,166271.12473,14618.0
2024-03-11,Palmawasi,SE02,159137.32058,11382.0
2024-03-11,Palmawasi,SE03,173267.72574,8949.0
2024-03-11,Palmawasi,SE04,159228.59848,8565.0
2024-03-11,Palmawasi,SE4F,60743.10985,3634.0
2024-03-11,Shanuzi,SE01,94127.70785,6536.0
2024-03-11,Shanuzi,SE02,114473.82302,6477.0
2024-03-11,Shanuzi,SE03,129478.25078,8382.0
2024-03-11,Shanuzi,SE04,234019.1126,15129.0
2024-03-12,Nuevo Horizonte,SE05,25990.86047,1620.0
2024-03-12,Palmawasi,SE01,171485.00239,14619.0
2024-03-12,Palmawasi,SE02,159207.62093,11911.0
2024-03-12,Palmawasi,SE03,207204.26621,10684.0
2024-03-12,Palmawasi,SE04,181665.12047,9524.0
2024-03-12,Palmawasi,SE4F,81724.4722,4924.0
2024-03-12,Shanuzi,SE01,134745.83137,8934.0
2024-03-12,Shanuzi,SE02,138561.04462,7841.0
2024-03-12,Shanuzi,SE03,152002.53598,9564.0
2024-03-12,Shanuzi,SE04,249682.93945,15079.0
2024-03-13,Nuevo Horizonte,SE05,19110.92496,1181.0
2024-03-13,Palmawasi,SE01,145653.19072,12145.0
2024-03-13,Palmawasi,SE02,130797.71666,10254.0
2024-03-13,Palmawasi,SE03,207373.80781,10544.0
2024-03-13,Palmawasi,SE04,187685.27333,10181.0
2024-03-13,Palmawasi,SE4F,76226.8462,4854.0
2024-03-13,Shanuzi,SE01,238551.56236,15916.0
2024-03-13,Shanuzi,SE02,186215.70783,11936.0
2024-03-13,Shanuzi,SE03,113232.82841,7603.0
2024-03-13,Shanuzi,SE04,171828.19444,10648.0
2024-03-14,Nuevo Horizonte,SE05,22689.230799999998,1436.0
2024-03-14,Palmawasi,SE01,125790.53917999999,5978.0
2024-03-14,Palmawasi,SE02,145454.97171,11100.0
2024-03-14,Palmawasi,SE03,185241.40751,9508.0
2024-03-14,Palmawasi,SE04,175629.0603,9928.0
2024-03-14,Palmawasi,SE4F,72765.40358,4631.0
2024-03-14,Shanuzi,SE01,249872.37855,16373.0
2024-03-14,Shanuzi,SE02,249322.67493,16060.0
2024-03-14,Shanuzi,SE03,101333.65166,6421.0
2024-03-14,Shanuzi,SE04,113636.13951,6716.0
2024-03-15,Nuevo Horizonte,SE05,23115.838900000002,1463.0
2024-03-15,Palmawasi,SE01,128512.46406,5900.0
2024-03-15,Palmawasi,SE02,157481.67897,11670.0
2024-03-15,Palmawasi,SE03,186467.53789,9447.0
2024-03-15,Palmawasi,SE04,158539.79268,8947.0
2024-03-15,Palmawasi,SE4F,59344.64624,3684.0
2024-03-15,Shanuzi,SE01,245134.55387,16221.0
2024-03-15,Shanuzi,SE02,238010.03316999998,15017.0
2024-03-15,Shanuzi,SE03,140439.92668,9212.0
2024-03-15,Shanuzi,SE04,71630.97252,4302.0
2024-03-16,Nuevo Horizonte,SE05,15234.07093,944.0
2024-03-16,Palmawasi,SE01,89586.00919,4119.0
2024-03-16,Palmawasi,SE02,101941.56992000001,7567.0
2024-03-16,Palmawasi,SE03,128337.87266,6563.0
2024-03-16,Palmawasi,SE04,98669.69883,5521.0
2024-03-16,Palmawasi,SE4F,71820.98477,4407.0
2024-03-16,Shanuzi,SE01,214195.59373,13981.0
2024-03-16,Shanuzi,SE02,312822.04067,18768.0
2024-03-16,Shanuzi,SE03,88261.38666,5731.0
2024-03-16,Shanuzi,SE04,56580.405849999996,3489.0
2024-03-17,Shanuzi,SE02,57944.148519999995,4133.0
2024-03-18,Nuevo Horizonte,SE05,23351.377829999998,1447.0
2024-03-18,Palmawasi,SE01,149320.50676,6862.0
2024-03-18,Palmawasi,SE02,132692.96287,9336.0
2024-03-18,Palmawasi,SE03,186340.09276,9521.0
2024-03-18,Palmawasi,SE04,111151.84072000001,6246.0
2024-03-18,Palmawasi,SE4F,64454.74509,4007.0
2024-03-18,Shanuzi,SE01,271436.60267,17621.0
2024-03-18,Shanuzi,SE02,263138.11308,17249.0
