pk_tiempo,vch_centro,SEDE,RFFProcesado,RFFProcesadoPropios,RFFProcesadoTerceros,CPOObtenido,CPOObtenidoPropios,CPOObtenidoTerceros,FECHA,PLANTACION
20240504,3002,PW,788.3,663.63,124.67,204.36,161.25495,43.10505,2024-05-04,Palmawasi
20240504,3006,NH,162.26,42.63,119.63,40.066,6.26585,33.80015,2024-05-04,Nuevo Horizonte
20240504,3702,SH,586.589,538.849,47.74,150.111,122.11884,27.99216,2024-05-04,Shanuzi
20240504,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-04,Tulumayo
20240505,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-05,Palmawasi
20240505,3702,SH,0.0,-5.34,5.34,0.0,0.0,0.0,2024-05-05,Shanuzi
20240506,3002,PW,493.4,348.82,144.58,127.91,100.93032,26.97968,2024-05-06,Palmawasi
20240506,3702,SH,0.0,-45.11,45.11,0.0,0.0,0.0,2024-05-06,Shanuzi
20240506,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-06,Tulumayo
20240507,3002,PW,730.74,607.03,123.71,189.68,149.67136,40.00864,2024-05-07,Palmawasi
20240507,3006,NH,198.25,0.0,198.25,48.042,7.51321,40.52879,2024-05-07,Nuevo Horizonte
20240507,3702,SH,259.497,182.857,76.64,65.005,52.8831,12.1219,2024-05-07,Shanuzi
20240508,3002,PW,747.55,575.57,171.98,192.77,152.10959,40.66041,2024-05-08,Palmawasi
20240508,3006,NH,239.885,35.82,204.065,58.291,9.11603,49.17497,2024-05-08,Nuevo Horizonte
20240508,3702,SH,920.98,761.34,159.64,233.86,190.25063,43.60937,2024-05-08,Shanuzi
20240509,3002,PW,841.68,583.41,258.27,214.22,169.03521,45.18479,2024-05-09,Palmawasi
20240509,3006,NH,254.323,0.0,254.323,61.903,9.68091,52.22209,2024-05-09,Nuevo Horizonte
20240509,3702,SH,904.602,730.882,173.72,229.417,186.63614,42.78086,2024-05-09,Shanuzi
20240510,3002,PW,860.99,720.1,140.89,218.19,172.16783,46.02217,2024-05-10,Palmawasi
20240510,3006,NH,135.422,71.13,64.292,35.206,5.50581,29.70019,2024-05-10,Nuevo Horizonte
20240510,3702,SH,783.705,615.825,167.88,201.05,163.55892,37.49108,2024-05-10,Shanuzi
20240511,3002,PW,809.18,634.99,174.19,209.54,165.34234,44.19766,2024-05-11,Palmawasi
20240511,3006,NH,153.199,35.03,118.169,39.815,6.2266,33.5884,2024-05-11,Nuevo Horizonte
20240511,3702,SH,806.97,619.16,187.81,204.381,166.26876,38.11224,2024-05-11,Shanuzi
20240512,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-12,Palmawasi
20240512,3702,SH,652.335,618.885,33.45,169.117,137.58067,31.53633,2024-05-12,Shanuzi
20240513,3002,PW,580.45,512.74,67.71,151.05,119.18947,31.86053,2024-05-13,Palmawasi
20240513,3006,NH,146.621,0.0,146.621,36.132,5.65062,30.48138,2024-05-13,Nuevo Horizonte
20240513,3702,SH,353.602,259.602,94.0,91.13,74.1364,16.9936,2024-05-13,Shanuzi
20240514,3002,PW,748.37,629.13,119.24,194.82,153.72719,41.09281,2024-05-14,Palmawasi
20240514,3006,NH,248.074,0.0,248.074,59.532,9.31011,50.22189,2024-05-14,Nuevo Horizonte
20240514,3702,SH,903.767,764.017,139.75,233.01,189.55913,43.45087,2024-05-14,Shanuzi
20240514,3D02,TY,426.54,0.0,426.54,107.68,0.0,107.68,2024-05-14,Tulumayo
20240515,3002,PW,863.08,697.98,165.1,225.25,177.73868,47.51132,2024-05-15,Palmawasi
20240515,3006,NH,204.469,40.03,164.439,52.112,8.14971,43.96229,2024-05-15,Nuevo Horizonte
20240515,3702,SH,837.55,690.49,147.06,221.089,179.86112,41.22788,2024-05-15,Shanuzi
20240515,3D02,TY,568.195,0.0,568.195,146.041,0.0,146.041,2024-05-15,Tulumayo
20240516,3002,PW,734.86,519.5,215.36,190.85,150.59457,40.25543,2024-05-16,Palmawasi
20240516,3006,NH,245.487,0.0,245.487,62.839,9.82729,53.01171,2024-05-16,Nuevo Horizonte
20240516,3702,SH,821.034,704.554,116.48,215.861,175.60801,40.25299,2024-05-16,Shanuzi
20240516,3D02,TY,453.063,0.0,453.063,111.332,0.0,111.332,2024-05-16,Tulumayo
20240517,3002,PW,1006.76,790.02,216.74,260.38,205.45881,54.92119,2024-05-17,Palmawasi
20240517,3006,NH,165.119,48.81,116.309,41.522,6.49356,35.02844,2024-05-17,Nuevo Horizonte
20240517,3702,SH,840.658,699.408,141.25,221.932,180.54692,41.38508,2024-05-17,Shanuzi
20240517,3D02,TY,572.458,0.0,572.458,138.875,0.0,138.875,2024-05-17,Tulumayo
20240518,3002,PW,687.0,589.9,97.1,176.39,139.18458,37.20542,2024-05-18,Palmawasi
20240518,3006,NH,200.281,41.58,158.701,50.176,7.84694,42.32906,2024-05-18,Nuevo Horizonte
20240518,3702,SH,764.75,656.73,108.02,204.067,166.01332,38.05368,2024-05-18,Shanuzi
20240518,3D02,TY,338.42,0.0,338.42,86.822,0.0,86.822,2024-05-18,Tulumayo
20240519,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-19,Palmawasi
20240519,3006,NH,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-19,Nuevo Horizonte
20240519,3702,SH,158.696,116.466,42.23,41.897,34.0842,7.8128,2024-05-19,Shanuzi
20240519,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-19,Tulumayo
20240520,3002,PW,456.82,369.96,86.86,120.6,95.1622,25.4378,2024-05-20,Palmawasi
20240520,3006,NH,113.519,30.38,83.139,29.823,4.66397,25.15903,2024-05-20,Nuevo Horizonte
20240520,3702,SH,630.64,536.57,94.07,161.11,131.06678,30.04322,2024-05-20,Shanuzi
20240521,3002,PW,843.93,674.29,169.64,221.57,174.83489,46.73511,2024-05-21,Palmawasi
20240521,3006,NH,207.368,0.0,207.368,50.119,7.83803,42.28097,2024-05-21,Nuevo Horizonte
20240521,3702,SH,581.405,403.335,178.07,148.473,120.78629,27.68671,2024-05-21,Shanuzi
20240521,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-21,Tulumayo
20240522,3002,PW,756.35,636.04,120.31,199.86,157.70412,42.15588,2024-05-22,Palmawasi
20240522,3006,NH,224.967,58.39,166.577,57.088,8.9279,48.1601,2024-05-22,Nuevo Horizonte
20240522,3702,SH,837.626,642.506,195.12,213.999,174.09323,39.90577,2024-05-22,Shanuzi
20240522,3D02,TY,256.365,0.0,256.365,62.195,0.0,62.195,2024-05-22,Tulumayo
20240523,3002,PW,885.6,748.48,137.12,233.37,184.14595,49.22405,2024-05-23,Palmawasi
20240523,3006,NH,196.674,0.0,196.674,50.776,7.94077,42.83523,2024-05-23,Nuevo Horizonte
20240523,3702,SH,807.264,674.614,132.65,208.151,169.33575,38.81525,2024-05-23,Shanuzi
20240523,3D02,TY,269.91,0.0,269.91,66.733,0.0,66.733,2024-05-23,Tulumayo
20240524,3002,PW,810.72,677.31,133.41,215.9,170.36085,45.53915,2024-05-24,Palmawasi
20240524,3006,NH,183.488,21.29,162.198,45.829,7.16712,38.66188,2024-05-24,Nuevo Horizonte
20240524,3702,SH,696.508,572.578,123.93,179.762,146.24063,33.52137,2024-05-24,Shanuzi
20240524,3D02,TY,195.013,0.0,195.013,46.807,0.0,46.807,2024-05-24,Tulumayo
20240525,3002,PW,630.88,456.55,174.33,166.18,131.12814,35.05186,2024-05-25,Palmawasi
20240525,3006,NH,129.161,49.25,79.911,31.092,4.86243,26.22957,2024-05-25,Nuevo Horizonte
20240525,3702,SH,504.312,371.852,132.46,132.466,107.76421,24.70179,2024-05-25,Shanuzi
20240525,3D02,TY,219.272,0.0,219.272,55.455,0.0,55.455,2024-05-25,Tulumayo
20240526,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-26,Palmawasi
20240526,3702,SH,0.0,-43.73,43.73,0.0,0.0,0.0,2024-05-26,Shanuzi
20240526,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-26,Tulumayo
20240527,3002,PW,542.53,484.64,57.89,144.75,114.21831,30.53169,2024-05-27,Palmawasi
20240527,3006,NH,176.832,26.45,150.382,47.136,7.37152,39.76448,2024-05-27,Nuevo Horizonte
20240527,3702,SH,346.096,214.096,132.0,87.224,70.95878,16.26522,2024-05-27,Shanuzi
20240527,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-27,Tulumayo
20240528,3002,PW,629.97,517.68,112.29,168.21,132.72996,35.48004,2024-05-28,Palmawasi
20240528,3006,NH,129.06,0.0,129.06,31.424,4.91435,26.50965,2024-05-28,Nuevo Horizonte
20240528,3702,SH,773.354,612.314,161.04,193.327,157.27607,36.05093,2024-05-28,Shanuzi
20240528,3D02,TY,248.229,0.0,248.229,64.592,0.0,64.592,2024-05-28,Tulumayo
20240529,3002,PW,709.89,526.01,183.88,189.38,149.43463,39.94537,2024-05-29,Palmawasi
20240529,3006,NH,166.508,95.03,71.478,39.401,6.16186,33.23914,2024-05-29,Nuevo Horizonte
20240529,3702,SH,734.905,564.515,170.39,176.591,143.66094,32.93006,2024-05-29,Shanuzi
20240529,3D02,TY,201.464,0.0,201.464,47.371,0.0,47.371,2024-05-29,Tulumayo
20240530,3002,PW,706.65,481.45,225.2,187.82,148.20368,39.61632,2024-05-30,Palmawasi
20240530,3006,NH,307.371,55.74,251.631,72.075,11.27169,60.80331,2024-05-30,Nuevo Horizonte
20240530,3702,SH,937.637,798.497,139.14,230.692,187.67338,43.01862,2024-05-30,Shanuzi
20240530,3D02,TY,204.687,0.0,204.687,48.406,0.0,48.406,2024-05-30,Tulumayo
20240531,3002,PW,710.5,434.16,276.34,187.44,147.90383,39.53617,2024-05-31,Palmawasi
20240531,3006,NH,278.483,97.5,180.983,68.855,10.76812,58.08688,2024-05-31,Nuevo Horizonte
20240531,3702,SH,951.132,853.652,97.48,243.441,198.04499,45.39601,2024-05-31,Shanuzi
20240531,3D02,TY,192.115,0.0,192.115,44.794,0.0,44.794,2024-05-31,Tulumayo
20240601,3002,PW,710.15,620.2,89.95,184.71,141.18435,43.52565,2024-06-01,Palmawasi
20240601,3006,NH,247.219,55.31,191.909,60.219,8.33162,51.88738,2024-06-01,Nuevo Horizonte
20240601,3702,SH,367.176,263.296,103.88,94.597,77.8686,16.7284,2024-06-01,Shanuzi
20240602,3002,PW,125.79,125.79,0.0,33.06,25.26964,7.79036,2024-06-02,Palmawasi
20240602,3702,SH,0.0,-28.76,28.76,0.0,0.0,0.0,2024-06-02,Shanuzi
20240603,3002,PW,511.57,457.87,53.7,137.38,105.00734,32.37266,2024-06-03,Palmawasi
20240603,3006,NH,142.739,0.0,142.739,34.571,4.78308,29.78792,2024-06-03,Nuevo Horizonte
20240603,3702,SH,54.493,11.423,43.07,13.677,11.25838,2.41862,2024-06-03,Shanuzi
20240603,3D02,TY,164.4,0.0,164.4,39.493,0.0,39.493,2024-06-03,Tulumayo
20240604,3002,PW,437.53,263.01,174.52,114.5,87.51886,26.98114,2024-06-04,Palmawasi
20240604,3006,NH,135.662,26.67,108.992,32.844,4.54414,28.29986,2024-06-04,Nuevo Horizonte
20240604,3702,SH,688.555,574.815,113.74,174.742,143.84087,30.90113,2024-06-04,Shanuzi
20240604,3D02,TY,288.17,0.0,288.17,69.181,0.0,69.181,2024-06-04,Tulumayo
20240605,3002,PW,789.27,695.66,93.61,207.17,158.35181,48.81819,2024-06-05,Palmawasi
20240605,3006,NH,173.625,35.16,138.465,41.031,5.67686,35.35414,2024-06-05,Nuevo Horizonte
20240605,3702,SH,754.708,613.928,140.78,197.588,162.64681,34.94119,2024-06-05,Shanuzi
20240605,3D02,TY,226.896,0.0,226.896,52.309,0.0,52.309,2024-06-05,Tulumayo
20240606,3002,PW,755.83,604.94,150.89,196.74,150.37957,46.36043,2024-06-06,Palmawasi
20240606,3006,NH,248.072,0.0,248.072,58.442,8.08577,50.35623,2024-06-06,Nuevo Horizonte
20240606,3702,SH,763.34,622.66,140.68,197.883,162.88965,34.99335,2024-06-06,Shanuzi
20240606,3D02,TY,212.04,0.0,212.04,49.036,0.0,49.036,2024-06-06,Tulumayo
20240607,3002,PW,658.18,542.69,115.49,172.52,131.86684,40.65316,2024-06-07,Palmawasi
20240607,3006,NH,294.053,40.64,253.413,71.102,9.83734,61.26466,2024-06-07,Nuevo Horizonte
20240607,3702,SH,902.467,820.417,82.05,234.994,193.43799,41.55601,2024-06-07,Shanuzi
20240608,3002,PW,233.78,82.63,151.15,61.79,47.22961,14.56039,2024-06-08,Palmawasi
20240608,3702,SH,671.436,569.796,101.64,173.247,142.61024,30.63676,2024-06-08,Shanuzi
20240608,3D02,TY,304.216,0.0,304.216,70.027,0.0,70.027,2024-06-08,Tulumayo
20240609,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-09,Palmawasi
20240609,3702,SH,90.302,83.072,7.23,23.191,19.08994,4.10106,2024-06-09,Shanuzi
20240610,3002,PW,467.06,347.8,119.26,119.05,90.99668,28.05332,2024-06-10,Palmawasi
20240610,3702,SH,622.748,528.658,94.09,159.733,131.48604,28.24696,2024-06-10,Shanuzi
20240611,3002,PW,701.21,501.75,199.46,180.8,138.19572,42.60428,2024-06-11,Palmawasi
20240611,3006,NH,287.772,0.0,287.772,69.183,9.57184,59.61116,2024-06-11,Nuevo Horizonte
20240611,3702,SH,898.184,735.524,162.66,197.207,162.33319,34.87381,2024-06-11,Shanuzi
20240611,3D02,TY,197.694,0.0,197.694,43.603,0.0,43.603,2024-06-11,Tulumayo
20240612,3002,PW,708.39,514.51,193.88,177.7,135.82621,41.87379,2024-06-12,Palmawasi
20240612,3006,NH,280.335,42.74,237.595,65.318,9.0371,56.2809,2024-06-12,Nuevo Horizonte
20240612,3702,SH,881.996,728.026,153.97,227.112,186.94983,40.16217,2024-06-12,Shanuzi
20240612,3D02,TY,294.02,0.0,294.02,64.525,0.0,64.525,2024-06-12,Tulumayo
20240613,3002,PW,888.31,608.83,279.48,222.85,170.33692,52.51308,2024-06-13,Palmawasi
20240613,3006,NH,237.17,27.89,209.28,56.492,7.81597,48.67603,2024-06-13,Nuevo Horizonte
20240613,3702,SH,656.876,497.566,159.31,165.782,136.46534,29.31666,2024-06-13,Shanuzi
20240613,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-13,Tulumayo
20240614,3002,PW,811.11,638.39,172.72,207.67,158.73399,48.93601,2024-06-14,Palmawasi
20240614,3006,NH,247.477,37.86,209.617,58.245,8.05851,50.18649,2024-06-14,Nuevo Horizonte
20240614,3702,SH,620.708,514.938,105.77,156.174,128.55641,27.61759,2024-06-14,Shanuzi
20240614,3D02,TY,226.696,0.0,226.696,47.892,0.0,47.892,2024-06-14,Tulumayo
20240615,3002,PW,751.56,620.0,131.56,191.25,146.18325,45.06675,2024-06-15,Palmawasi
20240615,3006,NH,254.05,41.54,212.51,61.934,8.5689,53.3651,2024-06-15,Nuevo Horizonte
20240615,3702,SH,575.987,498.417,77.57,146.154,120.30833,25.84567,2024-06-15,Shanuzi
20240615,3D02,TY,289.12,0.0,289.12,66.629,0.0,66.629,2024-06-15,Tulumayo
20240616,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-16,Palmawasi
20240616,3702,SH,124.036,119.686,4.35,31.081,25.58468,5.49632,2024-06-16,Shanuzi
20240617,3002,PW,504.48,398.94,105.54,129.84,99.24409,30.59591,2024-06-17,Palmawasi
20240617,3006,NH,158.268,0.0,158.268,37.314,5.16259,32.15141,2024-06-17,Nuevo Horizonte
20240617,3702,SH,569.237,519.737,49.5,137.976,113.57652,24.39948,2024-06-17,Shanuzi
20240617,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-17,Tulumayo
20240618,3002,PW,738.54,572.13,166.41,184.86,141.29901,43.56099,2024-06-18,Palmawasi
20240618,3006,NH,236.252,26.6,209.652,54.931,7.6,47.331,2024-06-18,Nuevo Horizonte
20240618,3702,SH,661.603,522.983,138.62,159.009,130.89007,28.11893,2024-06-18,Shanuzi
20240618,3D02,TY,218.408,0.0,218.408,49.959,0.0,49.959,2024-06-18,Tulumayo
20240619,3002,PW,828.72,685.87,142.85,208.07,159.03973,49.03027,2024-06-19,Palmawasi
20240619,3006,NH,246.286,43.32,202.966,56.891,7.87118,49.01982,2024-06-19,Nuevo Horizonte
20240619,3702,SH,667.214,508.844,158.37,167.095,137.54615,29.54885,2024-06-19,Shanuzi
20240619,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-19,Tulumayo
20240620,3002,PW,767.98,541.11,226.87,195.94,149.76808,46.17192,2024-06-20,Palmawasi
20240620,3006,NH,190.614,0.0,190.614,44.333,6.13371,38.19929,2024-06-20,Nuevo Horizonte
20240620,3702,SH,683.755,552.795,130.96,166.941,137.41939,29.52161,2024-06-20,Shanuzi
20240620,3D02,TY,235.134,0.0,235.134,54.122,0.0,54.122,2024-06-20,Tulumayo
20240621,3002,PW,775.98,562.95,213.03,196.12,149.90567,46.21433,2024-06-21,Palmawasi
20240621,3006,NH,190.963,50.92,140.043,44.25,6.12223,38.12777,2024-06-21,Nuevo Horizonte
20240621,3702,SH,826.071,734.351,91.72,201.781,166.09833,35.68267,2024-06-21,Shanuzi
20240621,3D02,TY,275.03,0.0,275.03,61.136,0.0,61.136,2024-06-21,Tulumayo
20240622,3002,PW,743.18,577.67,165.51,190.35,145.49533,44.85467,2024-06-22,Palmawasi
20240622,3006,NH,227.344,75.82,151.524,52.786,7.30323,45.48277,2024-06-22,Nuevo Horizonte
20240622,3702,SH,831.603,716.353,115.25,207.011,170.40346,36.60754,2024-06-22,Shanuzi
20240622,3D02,TY,201.12,0.0,201.12,44.305,0.0,44.305,2024-06-22,Tulumayo
20240623,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-23,Palmawasi
20240623,3702,SH,400.521,354.861,45.66,98.703,81.2485,17.4545,2024-06-23,Shanuzi
20240624,3002,PW,162.75,119.82,42.93,40.95,31.30041,9.64959,2024-06-24,Palmawasi
20240624,3006,NH,134.929,0.0,134.929,31.246,4.32305,26.92295,2024-06-24,Nuevo Horizonte
20240624,3702,SH,149.468,142.908,6.56,37.052,30.49978,6.55222,2024-06-24,Shanuzi
20240625,3002,PW,608.43,569.83,38.6,150.63,115.13507,35.49493,2024-06-25,Palmawasi
20240625,3006,NH,161.936,29.45,132.486,37.553,5.19566,32.35734,2024-06-25,Nuevo Horizonte
20240625,3702,SH,801.274,757.174,44.1,198.14,163.1012,35.0388,2024-06-25,Shanuzi
20240625,3D02,TY,141.408,0.0,141.408,29.71,0.0,29.71,2024-06-25,Tulumayo
20240626,3002,PW,788.26,643.28,144.98,192.15,146.87117,45.27883,2024-06-26,Palmawasi
20240626,3006,NH,256.355,41.69,214.665,58.266,8.06142,50.20458,2024-06-26,Nuevo Horizonte
20240626,3702,SH,773.918,617.058,156.86,189.833,156.2632,33.5698,2024-06-26,Shanuzi
20240626,3D02,TY,171.072,0.0,171.072,35.207,0.0,35.207,2024-06-26,Tulumayo
20240627,3002,PW,855.41,553.59,301.82,207.35,158.48939,48.86061,2024-06-27,Palmawasi
20240627,3006,NH,305.451,0.0,305.451,68.334,9.45438,58.87962,2024-06-27,Nuevo Horizonte
20240627,3702,SH,784.141,613.271,170.87,188.702,155.3322,33.3698,2024-06-27,Shanuzi
20240627,3D02,TY,279.96,0.0,279.96,59.235,0.0,59.235,2024-06-27,Tulumayo
20240628,3002,PW,966.81,684.14,282.67,238.21,182.07744,56.13256,2024-06-28,Palmawasi
20240628,3006,NH,227.686,50.77,176.916,50.232,6.94987,43.28213,2024-06-28,Nuevo Horizonte
20240628,3702,SH,945.668,812.358,133.31,217.708,179.20882,38.49918,2024-06-28,Shanuzi
20240628,3D02,TY,313.973,0.0,313.973,72.956,0.0,72.956,2024-06-28,Tulumayo
20240629,3002,PW,824.2,548.17,276.03,205.12,156.78488,48.33512,2024-06-29,Palmawasi
20240629,3006,NH,296.675,90.43,206.245,65.935,9.12246,56.81254,2024-06-29,Nuevo Horizonte
20240629,3702,SH,102.53,-0.73,103.26,23.968,19.72953,4.23847,2024-06-29,Shanuzi
20240629,3D02,TY,321.072,0.0,321.072,74.121,0.0,74.121,2024-06-29,Tulumayo
20240630,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-30,Palmawasi
20240630,3702,SH,0.0,-118.68,118.68,0.0,0.0,0.0,2024-06-30,Shanuzi
20240701,3002,PW,569.6,393.19,176.41,139.36,106.97204,32.38796,2024-07-01,Palmawasi
20240701,3006,NH,218.872,0.0,218.872,48.255,7.26071,40.99429,2024-07-01,Nuevo Horizonte
20240701,3702,SH,225.513,171.663,53.85,51.911,42.59205,9.31895,2024-07-01,Shanuzi
20240702,3002,PW,1071.86,843.87,227.99,263.84,202.52226,61.31774,2024-07-02,Palmawasi
20240702,3006,NH,204.243,31.81,172.433,45.505,6.84693,38.65807,2024-07-02,Nuevo Horizonte
20240702,3702,SH,403.664,265.324,138.34,94.24,77.32224,16.91776,2024-07-02,Shanuzi
20240702,3D02,TY,306.097,0.0,306.097,69.53,0.0,69.53,2024-07-02,Tulumayo
20240703,3002,PW,979.39,774.94,204.45,241.68,185.51236,56.16764,2024-07-03,Palmawasi
20240703,3006,NH,307.672,43.72,263.952,68.202,10.26204,57.93996,2024-07-03,Nuevo Horizonte
20240703,3702,SH,750.414,581.004,169.41,174.042,142.79836,31.24364,2024-07-03,Shanuzi
20240703,3D02,TY,209.104,0.0,209.104,49.923,0.0,49.923,2024-07-03,Tulumayo
20240704,3002,PW,961.38,802.9,158.48,241.28,185.20532,56.07468,2024-07-04,Palmawasi
20240704,3006,NH,331.931,21.38,310.551,76.558,11.51933,65.03867,2024-07-04,Nuevo Horizonte
20240704,3702,SH,867.729,710.649,157.08,201.09,164.99076,36.09924,2024-07-04,Shanuzi
20240704,3D02,TY,197.136,0.0,197.136,43.543,0.0,43.543,2024-07-04,Tulumayo
20240705,3002,PW,836.08,639.92,196.16,205.15,157.47211,47.67789,2024-07-05,Palmawasi
20240705,3006,NH,361.787,67.04,294.747,82.185,12.366,69.819,2024-07-05,Nuevo Horizonte
20240705,3702,SH,842.039,643.409,198.63,195.002,159.99566,35.00634,2024-07-05,Shanuzi
20240705,3D02,TY,294.426,0.0,294.426,69.517,0.0,69.517,2024-07-05,Tulumayo
20240706,3002,PW,1073.08,893.95,179.13,267.84,205.59264,62.24736,2024-07-06,Palmawasi
20240706,3006,NH,317.86,90.6,227.26,71.44,10.74925,60.69075,2024-07-06,Nuevo Horizonte
20240706,3702,SH,899.506,783.876,115.63,208.008,170.66685,37.34115,2024-07-06,Shanuzi
20240706,3D02,TY,263.42,0.0,263.42,59.835,0.0,59.835,2024-07-06,Tulumayo
20240707,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-07,Palmawasi
20240707,3702,SH,174.355,143.715,30.64,40.572,33.2886,7.2834,2024-07-07,Shanuzi
20240708,3002,PW,631.82,570.42,61.4,156.05,119.7832,36.2668,2024-07-08,Palmawasi
20240708,3006,NH,139.016,0.0,139.016,31.385,4.72236,26.66264,2024-07-08,Nuevo Horizonte
20240708,3702,SH,541.757,469.127,72.63,124.934,102.50612,22.42788,2024-07-08,Shanuzi
20240708,3D02,TY,209.064,0.0,209.064,45.616,0.0,45.616,2024-07-08,Tulumayo
20240709,3002,PW,1022.71,867.63,155.08,254.44,195.30687,59.13313,2024-07-09,Palmawasi
20240709,3006,NH,312.83,17.35,295.48,69.804,10.50309,59.30091,2024-07-09,Nuevo Horizonte
20240709,3702,SH,544.716,427.136,117.58,123.102,101.00299,22.09901,2024-07-09,Shanuzi
20240709,3D02,TY,264.63,0.0,264.63,56.302,0.0,56.302,2024-07-09,Tulumayo
20240710,3002,PW,1043.2,793.23,249.97,259.72,199.35977,60.36023,2024-07-10,Palmawasi
20240710,3006,NH,331.729,57.53,274.199,74.953,11.27783,63.67517,2024-07-10,Nuevo Horizonte
20240710,3702,SH,862.228,731.808,130.42,195.041,160.02766,35.01334,2024-07-10,Shanuzi
20240710,3D02,TY,281.25,0.0,281.25,60.383,0.0,60.383,2024-07-10,Tulumayo
20240711,3002,PW,987.57,722.31,265.26,245.64,188.55203,57.08797,2024-07-11,Palmawasi
20240711,3006,NH,285.858,0.0,285.858,64.867,9.76024,55.10676,2024-07-11,Nuevo Horizonte
20240711,3702,SH,856.335,703.745,152.59,194.229,159.36143,34.86757,2024-07-11,Shanuzi
20240711,3D02,TY,254.94,0.0,254.94,54.932,0.0,54.932,2024-07-11,Tulumayo
20240712,3002,PW,780.88,547.23,233.65,195.7,150.21834,45.48166,2024-07-12,Palmawasi
20240712,3006,NH,228.48,72.58,155.9,50.857,7.65222,43.20478,2024-07-12,Nuevo Horizonte
20240712,3702,SH,812.647,684.887,127.76,186.205,152.77788,33.42712,2024-07-12,Shanuzi
20240712,3D02,TY,320.124,0.0,320.124,69.424,0.0,69.424,2024-07-12,Tulumayo
20240713,3002,PW,919.86,725.87,193.99,230.1,176.62361,53.47639,2024-07-13,Palmawasi
20240713,3006,NH,291.218,27.59,263.628,64.961,9.77438,55.18662,2024-07-13,Nuevo Horizonte
20240713,3702,SH,807.118,691.738,115.38,178.825,146.72272,32.10228,2024-07-13,Shanuzi
20240713,3D02,TY,281.611,0.0,281.611,61.33,0.0,61.33,2024-07-13,Tulumayo
20240714,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-14,Palmawasi
20240714,3702,SH,242.845,177.135,65.71,55.529,45.56055,9.96845,2024-07-14,Shanuzi
20240715,3002,PW,854.0,614.5,239.5,214.52,164.66448,49.85552,2024-07-15,Palmawasi
20240715,3006,NH,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-15,Nuevo Horizonte
20240715,3702,SH,803.229,699.549,103.68,177.107,145.31313,31.79387,2024-07-15,Shanuzi
20240715,3D02,TY,326.48,0.0,326.48,72.271,0.0,72.271,2024-07-15,Tulumayo
20240716,3002,PW,1099.41,876.28,223.13,274.94,211.04257,63.89743,2024-07-16,Palmawasi
20240716,3006,NH,381.857,43.94,337.917,85.105,12.80536,72.29964,2024-07-16,Nuevo Horizonte
20240716,3702,SH,930.058,773.318,156.74,206.802,169.67735,37.12465,2024-07-16,Shanuzi
20240716,3D02,TY,484.722,0.0,484.722,107.569,0.0,107.569,2024-07-16,Tulumayo
20240717,3002,PW,1009.56,825.88,183.68,251.3,192.89662,58.40338,2024-07-17,Palmawasi
20240717,3006,NH,229.682,0.0,229.682,51.946,7.81608,44.12992,2024-07-17,Nuevo Horizonte
20240717,3702,SH,915.353,738.343,177.01,210.063,172.35294,37.71006,2024-07-17,Shanuzi
20240717,3D02,TY,642.873,0.0,642.873,135.424,0.0,135.424,2024-07-17,Tulumayo
20240718,3002,PW,802.91,599.14,203.77,198.92,152.68999,46.23001,2024-07-18,Palmawasi
20240718,3006,NH,370.351,43.05,327.301,83.3,12.53377,70.76623,2024-07-18,Nuevo Horizonte
20240718,3702,SH,824.463,686.573,137.89,190.681,156.45036,34.23064,2024-07-18,Shanuzi
20240718,3D02,TY,158.412,0.0,158.412,32.813,0.0,32.813,2024-07-18,Tulumayo
20240719,3002,PW,771.67,592.23,179.44,192.81,147.99999,44.81001,2024-07-19,Palmawasi
20240719,3006,NH,339.227,87.36,251.867,77.422,11.64933,65.77267,2024-07-19,Nuevo Horizonte
20240719,3702,SH,908.734,747.604,161.13,202.249,165.9417,36.3073,2024-07-19,Shanuzi
20240719,3D02,TY,327.795,0.0,327.795,68.617,0.0,68.617,2024-07-19,Tulumayo
