FECHA,PLANTACION,VERDES,MADUROS,SMADUROS,PEDUNCULO,ESCOBAJO,MALFORMADOA,MALFORMADOB,Peso,Racimos
2023-01-07,Shanuzi,,,,,,,,1353308.10669,84975.0
2023-01-09,Nuevo Horizonte,,,,,,,,31223.03604,2388.0
2023-01-09,Palmawasi,46.0,4240.0,274.0,0.0,0.0,102.0,23.0,1029548.63938,51579.0
2023-01-09,Shanuzi,,,,,,,,1097593.35873,72984.0
2023-01-10,Nuevo Horizonte,,,,,,,,41492.90705,2988.0
2023-01-10,Palmawasi,41.0,3722.0,220.0,0.0,0.0,70.0,20.0,1010397.6827799999,50804.0
2023-01-10,Shanuzi,,,,,,,,1174538.9603900001,83455.0
2023-01-11,Nuevo Horizonte,,,,,,,,38365.09669,2765.0
2023-01-11,Palmawasi,19.0,5131.0,273.0,0.0,0.0,130.0,33.0,1118941.05815,56886.0
2023-01-11,Shanuzi,,,,,,,,1270425.94747,86543.0
2023-01-12,Nuevo Horizonte,,,,,,,,30689.5651,2236.0
2023-01-12,Palmawasi,48.0,4701.0,320.0,0.0,0.0,196.0,33.0,1210864.1401199999,60059.0
2023-01-12,Shanuzi,,,,,,,,1240895.48407,90906.0
2023-01-13,Nuevo Horizonte,,,,,,,,28856.37033,2097.0
2023-01-13,Palmawasi,24.0,6349.0,404.0,0.0,0.0,189.0,39.0,1115598.63409,54549.0
2023-01-13,Shanuzi,,,,,,,,1292913.6243,83618.0
2023-01-14,Nuevo Horizonte,,,,,,,,24408.5357,1757.0
2023-01-14,Palmawasi,25.0,2901.0,124.0,0.0,0.0,60.0,18.0,1058206.48609,51237.0
2023-01-14,Shanuzi,,,,,,,,1264555.6629899999,82532.0
2023-01-15,Palmawasi,39.0,7535.0,390.0,0.0,0.0,143.0,27.0,212710.3822,10358.0
2023-01-15,Shanuzi,,,,,,,,289432.72889,19340.0
2023-01-16,Palmawasi,39.0,4896.0,326.0,0.0,0.0,131.0,33.0,1016770.93398,50340.0
2023-01-16,Shanuzi,,,,,,,,1142981.5254,72419.0
2023-01-17,Nuevo Horizonte,,,,,,,,9489.57659,695.0
2023-01-17,Palmawasi,25.0,3966.0,327.0,0.0,0.0,154.0,27.0,1110699.6062699999,56240.0
2023-01-17,Shanuzi,,,,,,,,1288214.44044,82309.0
2023-01-18,Nuevo Horizonte,,,,,,,,8383.59716,614.0
2023-01-18,Palmawasi,29.0,6336.0,361.0,3.0,0.0,114.0,20.0,772881.02537,39583.0
2023-01-18,Shanuzi,,,,,,,,1137639.60877,80538.0
2023-01-19,Nuevo Horizonte,,,,,,,,1605.39718,134.0
2023-01-19,Palmawasi,68.0,5445.0,252.0,0.0,0.0,110.0,16.0,1157146.87448,59477.0
2023-01-19,Shanuzi,,,,,,,,1160938.40095,70506.0
2023-01-20,Palmawasi,30.0,5831.0,454.0,0.0,0.0,123.0,28.0,959345.30132,47329.0
2023-01-20,Shanuzi,,,,,,,,563273.6169799999,34556.0
2023-01-21,Palmawasi,37.0,2662.0,117.0,4.0,0.0,46.0,12.0,1046658.42295,51225.0
2023-01-21,Shanuzi,,,,,,,,1275874.24425,78577.0
2023-01-22,Palmawasi,,,,,,,,129756.93706,6583.0
2023-01-22,Shanuzi,,,,,,,,348246.23554,20958.0
2023-01-23,Nuevo Horizonte,,,,,,,,33709.44708,2458.0
2023-01-23,Palmawasi,30.0,5259.0,333.0,0.0,0.0,177.0,26.0,993391.02774,48867.0
2023-01-23,Shanuzi,,,,,,,,1215055.6968,75407.0
2023-01-24,Nuevo Horizonte,,,,,,,,38399.69564,2800.0
2023-01-24,Palmawasi,17.0,2947.0,158.0,0.0,0.0,43.0,22.0,1111154.96224,55055.0
2023-01-24,Shanuzi,,,,,,,,1335970.32182,84058.0
2023-01-25,Nuevo Horizonte,,,,,,,,47160.00245,3473.0
2023-01-25,Palmawasi,29.0,4140.0,316.0,0.0,0.0,95.0,25.0,1065800.42435,52778.0
2023-01-25,Shanuzi,,,,,,,,1392473.70401,88928.0
2023-01-26,Nuevo Horizonte,,,,,,,,36773.36927,2726.0
2023-01-26,Palmawasi,60.0,4075.0,278.0,0.0,0.0,144.0,23.0,1102778.95015,54464.0
2023-01-26,Shanuzi,,,,,,,,1385425.3053899999,89320.0
2023-01-27,Nuevo Horizonte,,,,,,,,35777.702399999995,2640.0
2023-01-27,Palmawasi,28.0,3376.0,125.0,1.0,0.0,73.0,19.0,1102555.0605,54419.0
2023-01-27,Shanuzi,,,,,,,,1227321.95264,79406.0
2023-01-28,Nuevo Horizonte,,,,,,,,28484.45252,2143.0
2023-01-28,Palmawasi,49.0,4620.0,257.0,6.0,0.0,92.0,20.0,985451.7666600001,48546.0
2023-01-28,Shanuzi,,,,,,,,933803.4204899999,73792.0
2023-01-29,Palmawasi,,,,,,,,29045.38337,1411.0
2023-01-29,Shanuzi,,,,,,,,177290.22846,11796.0
2023-01-30,Nuevo Horizonte,,,,,,,,31757.85972,2357.0
2023-01-30,Palmawasi,40.0,4088.0,233.0,1.0,0.0,105.0,29.0,817535.1931400001,41132.0
2023-01-30,Shanuzi,,,,,,,,1002867.25324,65937.0
2023-01-31,Nuevo Horizonte,,,,,,,,34789.43993,2591.0
2023-01-31,Palmawasi,23.0,2389.0,238.0,0.0,0.0,98.0,17.0,936353.15766,47791.0
2023-01-31,Shanuzi,,,,,,,,1042754.54371,67755.0
2023-02-01,Nuevo Horizonte,,,,,,,,36034.72973,2676.0
2023-02-01,Palmawasi,28.0,4013.0,237.0,0.0,0.0,95.0,22.0,941499.4766,47263.0
2023-02-01,Shanuzi,,,,,,,,1060129.31457,70555.0
2023-02-02,Nuevo Horizonte,,,,,,,,11992.80044,763.0
2023-02-02,Palmawasi,69.0,4925.0,390.0,0.0,0.0,87.0,29.0,1124953.56025,46558.0
2023-02-02,Shanuzi,,,,,,,,1215195.92032,78617.0
2023-02-03,Nuevo Horizonte,,,,,,,,21128.9794,1351.0
2023-02-03,Palmawasi,43.0,8582.0,564.0,1.0,0.0,217.0,52.0,1057667.83699,48755.0
2023-02-03,Shanuzi,,,,,,,,971070.3729099999,64520.0
2023-02-04,Nuevo Horizonte,,,,,,,,17672.64745,1130.0
2023-02-04,Palmawasi,26.0,3582.0,141.0,0.0,0.0,61.0,24.0,1045697.22937,50022.0
2023-02-04,Shanuzi,,,,,,,,124676.83131,8706.0
2023-02-05,Palmawasi,2.0,1209.0,103.0,0.0,0.0,27.0,1.0,48421.29385,1878.0
2023-02-06,Nuevo Horizonte,,,,,,,,22458.77076,1423.0
2023-02-06,Palmawasi,27.0,3863.0,233.0,0.0,0.0,141.0,25.0,826609.67091,38733.0
2023-02-06,Shanuzi,,,,,,,,340026.56682,23662.0
2023-02-07,Nuevo Horizonte,,,,,,,,29008.58789,1838.0
2023-02-07,Palmawasi,28.0,3198.0,136.0,0.0,0.0,82.0,22.0,1006438.84881,48943.0
2023-02-07,Shanuzi,,,,,,,,764060.30209,49394.0
2023-02-08,Nuevo Horizonte,,,,,,,,1046.94625,98.0
2023-02-08,Palmawasi,47.0,5647.0,368.0,0.0,0.0,158.0,32.0,1114738.23498,54491.0
2023-02-08,Shanuzi,,,,,,,,1085183.0398,67292.0
2023-02-09,Palmawasi,35.0,3878.0,195.0,0.0,0.0,68.0,22.0,1084121.39166,53339.0
2023-02-09,Shanuzi,,,,,,,,999211.8140100001,71000.0
2023-02-10,Palmawasi,29.0,4377.0,169.0,7.0,0.0,139.0,25.0,1051219.93049,52489.0
2023-02-10,Shanuzi,,,,,,,,1211295.81723,77885.0
2023-02-11,Palmawasi,26.0,4648.0,345.0,0.0,0.0,66.0,26.0,952970.45638,47425.0
2023-02-11,Shanuzi,,,,,,,,1159841.25969,73978.0
2023-02-12,Palmawasi,,,,,,,,67961.87988,2681.0
2023-02-13,Nuevo Horizonte,,,,,,,,19437.93016,1267.0
2023-02-13,Palmawasi,29.0,2970.0,234.0,2.0,0.0,154.0,29.0,908000.17715,44543.0
2023-02-13,Shanuzi,,,,,,,,1034320.65545,64741.0
2023-02-14,Nuevo Horizonte,,,,,,,,22997.20383,1499.0
2023-02-14,Palmawasi,56.0,4391.0,243.0,5.0,0.0,97.0,32.0,993930.3922400001,48937.0
2023-02-14,Shanuzi,,,,,,,,1234399.43182,75661.0
2023-02-15,Nuevo Horizonte,,,,,,,,28005.292,1810.0
2023-02-15,Palmawasi,19.0,3115.0,204.0,0.0,0.0,63.0,29.0,943467.1766,47908.0
2023-02-15,Shanuzi,,,,,,,,1089266.1957399999,69768.0
2023-02-16,Nuevo Horizonte,,,,,,,,33449.99701,2162.0
2023-02-16,Palmawasi,18.0,3216.0,277.0,0.0,0.0,78.0,30.0,991408.76176,50317.0
2023-02-16,Shanuzi,,,,,,,,1189483.6424500002,75498.0
2023-02-17,Nuevo Horizonte,,,,,,,,20672.12938,1354.0
2023-02-17,Palmawasi,20.0,1862.0,61.0,0.0,0.0,100.0,13.0,952504.53921,49500.0
2023-02-17,Shanuzi,,,,,,,,1075635.3130700001,70553.0
2023-02-18,Nuevo Horizonte,,,,,,,,21116.34088,1371.0
2023-02-18,Palmawasi,19.0,2238.0,141.0,0.0,0.0,149.0,27.0,851389.00254,44037.0
2023-02-18,Shanuzi,,,,,,,,1099707.42298,73875.0
2023-02-19,Palmawasi,,,,,,,,48959.75597,2812.0
2023-02-20,Nuevo Horizonte,,,,,,,,25566.3837,1685.0
2023-02-20,Palmawasi,31.0,2173.0,60.0,1.0,0.0,65.0,12.0,693661.8853,36224.0
2023-02-20,Shanuzi,,,,,,,,906058.15175,60682.0
2023-02-21,Nuevo Horizonte,,,,,,,,31301.75047,2063.0
2023-02-21,Palmawasi,25.0,4093.0,149.0,0.0,0.0,49.0,21.0,907238.2106100001,45365.0
2023-02-21,Shanuzi,,,,,,,,1065430.9551,69248.0
2023-02-22,Nuevo Horizonte,,,,,,,,27189.14821,1771.0
2023-02-22,Palmawasi,52.0,2934.0,104.0,0.0,0.0,100.0,33.0,927571.27811,46882.0
2023-02-22,Shanuzi,,,,,,,,1138930.8255699999,73433.0
2023-02-23,Nuevo Horizonte,,,,,,,,30817.74936,2003.0
2023-02-23,Palmawasi,27.0,2858.0,82.0,0.0,0.0,44.0,16.0,873132.97968,43505.0
2023-02-23,Shanuzi,,,,,,,,1100908.39687,70535.0
2023-02-24,Nuevo Horizonte,,,,,,,,31279.32327,2033.0
2023-02-24,Palmawasi,53.0,4568.0,322.0,0.0,0.0,166.0,10.0,889326.97525,43080.0
2023-02-24,Shanuzi,,,,,,,,1098625.9056300002,72868.0
2023-02-25,Nuevo Horizonte,,,,,,,,34772.7723,2229.0
2023-02-25,Palmawasi,18.0,3048.0,158.0,0.0,0.0,74.0,22.0,851562.2997,42299.0
2023-02-25,Shanuzi,,,,,,,,460744.30816,30135.0
2023-02-26,Palmawasi,,,,,,,,60641.58071,2306.0
2023-02-27,Nuevo Horizonte,,,,,,,,31234.91478,1975.0
2023-02-27,Palmawasi,28.0,2660.0,166.0,0.0,0.0,92.0,36.0,844845.82728,41537.0
2023-02-27,Shanuzi,,,,,,,,934701.96913,61355.0
2023-02-28,Nuevo Horizonte,,,,,,,,35395.53982,2205.0
2023-02-28,Palmawasi,28.0,3979.0,312.0,0.0,0.0,114.0,30.0,898548.64177,43754.0
2023-02-28,Shanuzi,,,,,,,,880237.1436000001,57919.0
2023-03-01,Palmawasi,29.0,3039.0,101.0,0.0,0.0,167.0,27.0,,
2023-03-01,Shanuzi,,,,,,,,859907.43519,57515.0
2023-03-02,Palmawasi,18.0,1751.0,100.0,0.0,0.0,70.0,13.0,,
2023-03-02,Shanuzi,,,,,,,,802100.97525,62163.0
2023-03-03,Palmawasi,46.0,3053.0,143.0,0.0,0.0,145.0,12.0,,
2023-03-03,Shanuzi,,,,,,,,894376.53369,54086.0
2023-03-04,Palmawasi,42.0,3042.0,134.0,0.0,0.0,33.0,2.0,,
2023-03-04,Shanuzi,,,,,,,,18996.87157,1172.0
2023-03-06,Palmawasi,17.0,2348.0,122.0,1.0,0.0,49.0,16.0,,
2023-03-06,Shanuzi,,,,,,,,236619.34026,13692.0
2023-03-07,Palmawasi,174.0,1275.0,23.0,0.0,0.0,39.0,4.0,,
2023-03-07,Shanuzi,,,,,,,,719334.42282,40644.0
2023-03-08,Palmawasi,33.0,2926.0,166.0,0.0,0.0,80.0,12.0,,
2023-03-08,Shanuzi,,,,,,,,931672.60996,53519.0
2023-03-09,Palmawasi,35.0,2185.0,77.0,0.0,0.0,50.0,8.0,,
2023-03-09,Shanuzi,,,,,,,,940550.23402,54789.0
2023-03-10,Palmawasi,57.0,2671.0,171.0,0.0,0.0,55.0,9.0,,
2023-03-10,Shanuzi,,,,,,,,700696.36076,39085.0
2023-03-11,Palmawasi,41.0,2856.0,126.0,0.0,0.0,70.0,8.0,,
2023-03-11,Shanuzi,,,,,,,,908568.09058,53505.0
2023-03-13,Palmawasi,20.0,1844.0,71.0,0.0,0.0,101.0,15.0,,
2023-03-13,Shanuzi,,,,,,,,839765.95799,50661.0
2023-03-14,Palmawasi,51.0,3145.0,83.0,0.0,0.0,61.0,8.0,,
2023-03-14,Shanuzi,,,,,,,,911262.86751,56829.0
2023-03-15,Palmawasi,46.0,3453.0,175.0,0.0,0.0,133.0,24.0,,
2023-03-15,Shanuzi,,,,,,,,960302.0128900001,57677.0
2023-03-16,Palmawasi,22.0,2021.0,147.0,0.0,0.0,44.0,10.0,,
2023-03-16,Shanuzi,,,,,,,,928789.66969,56534.0
2023-03-17,Palmawasi,34.0,2547.0,117.0,0.0,0.0,88.0,7.0,,
2023-03-17,Shanuzi,71.0,1865.0,167.0,10.0,0.0,3.0,12.0,954017.85532,58591.0
2023-03-18,Palmawasi,17.0,1845.0,101.0,0.0,0.0,59.0,7.0,,
2023-03-18,Shanuzi,2.0,308.0,41.0,4.0,0.0,0.0,2.0,452028.69259,27832.0
2023-03-20,Palmawasi,57.0,3328.0,267.0,0.0,0.0,186.0,21.0,,
2023-03-21,Palmawasi,17.0,2358.0,64.0,0.0,0.0,59.0,8.0,,
2023-03-22,Palmawasi,12.0,3202.0,118.0,0.0,0.0,102.0,15.0,,
2023-03-22,Shanuzi,9.0,563.0,103.0,0.0,0.0,3.0,4.0,270562.00345,17056.0
2023-03-23,Palmawasi,13.0,2067.0,74.0,0.0,0.0,42.0,3.0,,
2023-03-23,Shanuzi,46.0,3099.0,563.0,46.0,0.0,0.0,46.0,770991.88831,46363.0
2023-03-24,Palmawasi,24.0,1968.0,95.0,0.0,0.0,38.0,7.0,,
2023-03-24,Shanuzi,42.0,3157.0,561.0,24.0,0.0,51.0,4.0,688251.82207,41396.0
2023-03-25,Palmawasi,18.0,1810.0,62.0,0.0,0.0,32.0,4.0,,
2023-03-25,Shanuzi,11.0,2402.0,333.0,20.0,0.0,23.0,7.0,810717.61393,48755.0
2023-03-26,Shanuzi,,,,,,,,29932.95941,1701.0
2023-03-27,Palmawasi,17.0,2458.0,116.0,0.0,0.0,138.0,16.0,,
2023-03-27,Shanuzi,14.0,1426.0,488.0,77.0,0.0,28.0,0.0,588775.64616,36114.0
2023-03-28,Palmawasi,30.0,3035.0,156.0,0.0,0.0,70.0,5.0,,
2023-03-28,Shanuzi,22.0,1665.0,457.0,41.0,0.0,41.0,3.0,850492.83326,51827.0
2023-03-29,Palmawasi,23.0,1947.0,129.0,0.0,0.0,118.0,12.0,,
2023-03-29,Shanuzi,12.0,1663.0,347.0,7.0,0.0,80.0,37.0,860706.6636699999,51749.0
2023-03-30,Palmawasi,12.0,1946.0,46.0,0.0,0.0,46.0,7.0,,
2023-03-30,Shanuzi,26.0,1570.0,232.0,8.0,0.0,121.0,48.0,900574.60558,53650.0
2023-03-31,Palmawasi,25.0,2996.0,158.0,0.0,0.0,89.0,26.0,,
2023-03-31,Shanuzi,19.0,2060.0,271.0,16.0,0.0,109.0,65.0,924982.7971900001,55660.0
2023-04-01,Nuevo Horizonte,,,,,,,,9544.13351,575.0
2023-04-01,Palmawasi,20.0,3221.0,177.0,0.0,0.0,196.0,34.0,717400.63461,34223.0
2023-04-01,Shanuzi,21.0,2517.0,584.0,48.0,0.0,179.0,75.0,789465.53084,49517.0
2023-04-03,Nuevo Horizonte,,,,,,,,38923.46619,2345.0
2023-04-03,Palmawasi,29.0,2366.0,122.0,0.0,0.0,57.0,21.0,686742.51432,33385.0
2023-04-03,Shanuzi,20.0,1662.0,455.0,34.0,0.0,101.0,73.0,819072.77645,48138.0
2023-04-04,Nuevo Horizonte,,,,,,,,31205.1669,1880.0
2023-04-04,Palmawasi,31.0,3263.0,165.0,0.0,0.0,118.0,21.0,807566.41792,40253.0
2023-04-04,Shanuzi,16.0,3260.0,512.0,25.0,0.0,135.0,80.0,1204022.96686,55730.0
2023-04-05,Nuevo Horizonte,,,,,,,,24115.24308,1609.0
2023-04-05,Palmawasi,16.0,1822.0,435.0,0.0,0.0,35.0,17.0,793108.52116,39016.0
2023-04-05,Shanuzi,36.0,1997.0,393.0,17.0,0.0,137.0,75.0,1366670.03841,58657.0
2023-04-06,Nuevo Horizonte,,,,,,,,31087.76961,1981.0
2023-04-06,Palmawasi,11.0,2662.0,134.0,0.0,0.0,177.0,22.0,752881.41335,38309.0
2023-04-06,Shanuzi,21.0,1330.0,256.0,4.0,0.0,68.0,55.0,1216243.1204900001,50212.0
2023-04-10,Nuevo Horizonte,,,,,,,,23586.53091,1503.0
2023-04-10,Palmawasi,27.0,2484.0,150.0,0.0,0.0,82.0,35.0,680031.90616,34398.0
2023-04-10,Shanuzi,19.0,1865.0,305.0,13.0,15.0,104.0,152.0,949606.28504,35743.0
2023-04-11,Nuevo Horizonte,,,,,,,,30676.96608,1971.0
2023-04-11,Palmawasi,28.0,3515.0,216.0,0.0,0.0,81.0,28.0,752675.92647,37576.0
2023-04-11,Shanuzi,25.0,2913.0,414.0,16.0,14.0,175.0,198.0,1412848.49479,52831.0
2023-04-12,Nuevo Horizonte,,,,,,,,25803.69332,1800.0
2023-04-12,Palmawasi,34.0,2750.0,121.0,0.0,0.0,145.0,25.0,773654.68946,38936.0
2023-04-12,Shanuzi,16.0,1813.0,553.0,36.0,33.0,135.0,155.0,1203452.78021,54952.0
2023-04-13,Nuevo Horizonte,,,,,,,,23251.99473,1622.0
2023-04-13,Palmawasi,12.0,1757.0,102.0,2.0,0.0,51.0,16.0,736219.66845,37899.0
2023-04-13,Shanuzi,9.0,2067.0,400.0,13.0,81.0,128.0,68.0,1341811.78826,59318.0
2023-04-14,Nuevo Horizonte,,,,,,,,31506.582820000003,2184.0
2023-04-14,Palmawasi,35.0,1419.0,69.0,0.0,0.0,26.0,24.0,698668.27049,38376.0
2023-04-14,Shanuzi,50.0,2937.0,556.0,22.0,21.0,195.0,147.0,1190112.05194,57204.0
2023-04-15,Nuevo Horizonte,,,,,,,,22808.24065,1589.0
2023-04-15,Palmawasi,23.0,2122.0,133.0,0.0,0.0,38.0,23.0,706278.82577,42311.0
2023-04-15,Shanuzi,22.0,3090.0,544.0,40.0,35.0,158.0,138.0,998570.25867,55618.0
2023-04-17,Nuevo Horizonte,,,,,,,,25707.715,1791.0
2023-04-17,Palmawasi,18.0,2342.0,213.0,0.0,0.0,52.0,30.0,652423.76429,36919.0
2023-04-17,Shanuzi,30.0,2933.0,421.0,13.0,25.0,120.0,124.0,814300.84439,49053.0
2023-04-18,Nuevo Horizonte,,,,,,,,31769.47267,2215.0
2023-04-18,Palmawasi,13.0,2222.0,159.0,0.0,0.0,48.0,24.0,749625.26383,45712.0
2023-04-18,Shanuzi,29.0,2497.0,588.0,39.0,28.0,103.0,63.0,907898.93857,56763.0
2023-04-19,Nuevo Horizonte,,,,,,,,25013.5679,1735.0
2023-04-19,Palmawasi,29.0,1153.0,65.0,0.0,0.0,25.0,8.0,719164.49457,43986.0
2023-04-19,Shanuzi,21.0,2591.0,596.0,23.0,39.0,84.0,117.0,897973.94587,57215.0
2023-04-20,Nuevo Horizonte,,,,,,,,20109.12205,1398.0
2023-04-20,Palmawasi,20.0,1539.0,68.0,0.0,0.0,40.0,18.0,678892.12559,40958.0
2023-04-20,Shanuzi,21.0,2789.0,638.0,19.0,42.0,99.0,78.0,875017.88528,55998.0
2023-04-21,Nuevo Horizonte,,,,,,,,22248.02419,1566.0
2023-04-21,Palmawasi,27.0,2072.0,114.0,0.0,0.0,40.0,20.0,497399.60195,33530.0
2023-04-21,Shanuzi,23.0,2194.0,633.0,31.0,76.0,86.0,84.0,857910.541,55197.0
2023-04-22,Nuevo Horizonte,,,,,,,,22102.53022,1532.0
2023-04-22,Palmawasi,16.0,2084.0,152.0,0.0,0.0,59.0,18.0,673210.86297,43485.0
2023-04-22,Shanuzi,26.0,1878.0,519.0,10.0,17.0,63.0,97.0,858137.4233200001,55267.0
2023-04-24,Nuevo Horizonte,,,,,,,,19895.16268,1379.0
2023-04-24,Palmawasi,55.0,2417.0,163.0,0.0,0.0,59.0,18.0,622307.95556,31794.0
2023-04-24,Shanuzi,35.0,3208.0,863.0,26.0,68.0,100.0,107.0,874520.42221,56104.0
2023-04-25,Nuevo Horizonte,,,,,,,,17485.81377,1212.0
2023-04-25,Palmawasi,21.0,1775.0,88.0,0.0,0.0,38.0,21.0,678028.12313,34913.0
2023-04-25,Shanuzi,39.0,1638.0,666.0,47.0,66.0,57.0,63.0,833132.0732100001,54943.0
2023-04-26,Nuevo Horizonte,,,,,,,,21736.28548,1499.0
2023-04-26,Palmawasi,23.0,2435.0,189.0,0.0,0.0,51.0,21.0,714816.48819,37823.0
2023-04-26,Shanuzi,21.0,2955.0,710.0,10.0,21.0,92.0,111.0,753888.3019000001,52041.0
2023-04-27,Nuevo Horizonte,,,,,,,,20126.44648,1376.0
2023-04-27,Palmawasi,26.0,1644.0,166.0,0.0,0.0,38.0,12.0,663987.72718,34748.0
2023-04-27,Shanuzi,9.0,1787.0,101.0,2.0,6.0,56.0,71.0,777925.7287,52496.0
2023-04-28,Nuevo Horizonte,,,,,,,,16602.29499,1129.0
2023-04-28,Palmawasi,34.0,2591.0,158.0,0.0,0.0,126.0,21.0,625860.73316,35341.0
2023-04-28,Shanuzi,2.0,2470.0,493.0,7.0,16.0,118.0,168.0,674850.46359,45014.0
2023-04-29,Nuevo Horizonte,,,,,,,,16447.19427,1131.0
2023-04-29,Palmawasi,28.0,2241.0,186.0,0.0,0.0,85.0,29.0,582242.15986,38074.0
2023-04-29,Shanuzi,,,,,,,,28092.987849999998,1788.0
2023-05-02,Nuevo Horizonte,,,,,,,,17494.67365,1205.0
2023-05-02,Palmawasi,36.0,2844.0,258.0,0.0,0.0,177.0,34.0,485975.89958,29454.0
2023-05-02,Shanuzi,8.0,1691.0,543.0,6.0,34.0,79.0,85.0,460686.30973,30088.0
2023-05-03,Nuevo Horizonte,,,,,,,,16098.18219,1107.0
2023-05-03,Palmawasi,53.0,2605.0,125.0,0.0,0.0,66.0,21.0,509845.55761,31002.0
2023-05-03,Shanuzi,2.0,2066.0,588.0,18.0,66.0,76.0,75.0,739320.77124,47834.0
2023-05-04,Nuevo Horizonte,,,,,,,,17869.91326,1078.0
2023-05-04,Palmawasi,20.0,2630.0,174.0,0.0,0.0,152.0,36.0,624943.09054,39466.0
2023-05-04,Shanuzi,10.0,2218.0,513.0,11.0,34.0,99.0,84.0,831924.50248,51838.0
2023-05-05,Nuevo Horizonte,,,,,,,,29194.07243,1816.0
2023-05-05,Palmawasi,26.0,1757.0,85.0,0.0,0.0,98.0,30.0,573870.67741,32952.0
2023-05-05,Shanuzi,3.0,2241.0,741.0,4.0,44.0,106.0,87.0,790307.10115,50968.0
2023-05-06,Nuevo Horizonte,,,,,,,,22586.82364,1405.0
2023-05-06,Palmawasi,34.0,2720.0,151.0,0.0,0.0,75.0,28.0,670300.42901,41149.0
2023-05-06,Shanuzi,3.0,1244.0,394.0,5.0,12.0,67.0,30.0,453936.066,30994.0
2023-05-08,Nuevo Horizonte,,,,,,,,14093.77794,907.0
2023-05-08,Palmawasi,181.0,2598.0,190.0,0.0,0.0,126.0,20.0,615459.84228,32776.0
2023-05-08,Shanuzi,41.0,1897.0,580.0,3.0,28.0,73.0,53.0,637165.9216,44667.0
2023-05-09,Nuevo Horizonte,,,,,,,,26027.64931,1675.0
2023-05-09,Palmawasi,80.0,1379.0,56.0,0.0,0.0,43.0,18.0,628682.18439,32350.0
2023-05-09,Shanuzi,12.0,2780.0,745.0,20.0,59.0,104.0,81.0,739622.45572,50640.0
2023-05-10,Nuevo Horizonte,,,,,,,,14581.89986,929.0
2023-05-10,Palmawasi,25.0,2663.0,146.0,0.0,0.0,90.0,28.0,660403.66702,34562.0
2023-05-10,Shanuzi,27.0,2208.0,514.0,16.0,39.0,93.0,84.0,707200.62733,47290.0
2023-05-11,Nuevo Horizonte,,,,,,,,20358.15298,1297.0
2023-05-11,Palmawasi,38.0,1662.0,79.0,0.0,0.0,85.0,22.0,641264.94362,31692.0
2023-05-11,Shanuzi,27.0,1980.0,382.0,6.0,50.0,61.0,118.0,693770.54217,47438.0
2023-05-12,Nuevo Horizonte,,,,,,,,14188.78302,881.0
2023-05-12,Palmawasi,32.0,1752.0,124.0,0.0,0.0,55.0,19.0,694374.8723299999,37650.0
2023-05-12,Shanuzi,53.0,2051.0,323.0,16.0,49.0,87.0,98.0,771700.90024,49535.0
2023-05-13,Nuevo Horizonte,,,,,,,,21903.8993,1363.0
2023-05-13,Palmawasi,36.0,3124.0,218.0,0.0,0.0,77.0,31.0,616522.80799,36816.0
2023-05-13,Shanuzi,7.0,1166.0,330.0,10.0,28.0,66.0,79.0,662630.3839799999,43547.0
2023-05-15,Nuevo Horizonte,,,,,,,,23310.29121,1467.0
2023-05-15,Palmawasi,32.0,1924.0,124.0,0.0,0.0,51.0,24.0,626258.82771,37634.0
2023-05-15,Shanuzi,32.0,1656.0,413.0,14.0,26.0,123.0,92.0,498176.84554999997,33194.0
2023-05-16,Nuevo Horizonte,,,,,,,,22627.03111,1424.0
2023-05-16,Palmawasi,69.0,2309.0,199.0,0.0,0.0,124.0,24.0,620753.54023,40298.0
2023-05-16,Shanuzi,38.0,1861.0,471.0,15.0,26.0,81.0,99.0,694981.44684,45393.0
2023-05-17,Nuevo Horizonte,,,,,,,,22432.45757,1417.0
2023-05-17,Palmawasi,33.0,1496.0,98.0,0.0,0.0,79.0,23.0,565193.84771,37337.0
2023-05-17,Shanuzi,32.0,1767.0,294.0,8.0,16.0,101.0,79.0,628185.9403,40290.0
2023-05-18,Nuevo Horizonte,,,,,,,,21435.10773,1354.0
2023-05-18,Palmawasi,110.0,2023.0,143.0,0.0,0.0,79.0,36.0,548856.22162,31568.0
2023-05-18,Shanuzi,21.0,1645.0,266.0,12.0,21.0,99.0,87.0,614299.19805,40041.0
2023-05-19,Nuevo Horizonte,,,,,,,,14178.33486,899.0
2023-05-19,Palmawasi,42.0,1369.0,62.0,0.0,0.0,89.0,28.0,481403.08662,31117.0
2023-05-19,Shanuzi,10.0,672.0,35.0,0.0,23.0,46.0,32.0,590791.43943,39032.0
2023-05-20,Nuevo Horizonte,,,,,,,,25880.58678,1641.0
2023-05-20,Palmawasi,48.0,2536.0,95.0,0.0,0.0,75.0,34.0,505308.9414,31597.0
2023-05-20,Shanuzi,12.0,594.0,38.0,0.0,10.0,31.0,39.0,616927.75859,41778.0
2023-05-22,Nuevo Horizonte,,,,,,,,20710.68626,1318.0
2023-05-22,Palmawasi,13.0,904.0,35.0,0.0,0.0,33.0,19.0,380914.85036,18837.0
2023-05-22,Shanuzi,17.0,150.0,14.0,0.0,3.0,4.0,2.0,537928.42392,36711.0
2023-05-23,Nuevo Horizonte,,,,,,,,21183.06507,1349.0
2023-05-23,Palmawasi,37.0,2789.0,205.0,0.0,0.0,80.0,18.0,602264.16342,30391.0
