FECHA,PLANTACION,PRECIPITACION_TOTAL
2023-03-15,Palmawasi,33.6
2023-03-16,Nuevo Horizonte,0.0
2023-03-16,Palmawasi,3.0
2023-03-17,Nuevo Horizonte,0.0
2023-03-17,Palmawasi,127.10000000000001
2023-03-18,Nuevo Horizonte,0.0
2023-03-18,Palmawasi,76.5
2023-03-19,Nuevo Horizonte,0.0
2023-03-19,Palmawasi,2.7
2023-03-20,Nuevo Horizonte,0.0
2023-03-20,Palmawasi,32.3
2023-03-21,Nuevo Horizonte,60.5
2023-03-21,Palmawasi,236.7
2023-03-22,Nuevo Horizonte,0.0
2023-03-22,Palmawasi,142.7
2023-03-23,Nuevo Horizonte,29.0
2023-03-23,Palmawasi,122.6
2023-03-24,Nuevo Horizonte,9.0
2023-03-24,Palmawasi,82.2
2023-03-25,Nuevo Horizonte,11.899999999999999
2023-03-25,Palmawasi,197.79999999999998
2023-03-26,Nuevo Horizonte,0.0
2023-03-26,Palmawasi,7.2
2023-03-27,Nuevo Horizonte,11.5
2023-03-27,Palmawasi,87.6
2023-03-28,Nuevo Horizonte,0.0
2023-03-28,Palmawasi,5.6
2023-03-29,Nuevo Horizonte,2.0
2023-03-29,Palmawasi,144.5
2023-03-30,Nuevo Horizonte,18.0
2023-03-30,Palmawasi,380.3
2023-03-31,Nuevo Horizonte,0.0
2023-03-31,Palmawasi,19.6
2023-04-01,Nuevo Horizonte,17.0
2023-04-01,Palmawasi,157.4
2023-04-02,Nuevo Horizonte,0.0
2023-04-02,Palmawasi,0.0
2023-04-03,Nuevo Horizonte,0.0
2023-04-03,Palmawasi,0.0
2023-04-04,Nuevo Horizonte,0.0
2023-04-04,Palmawasi,49.4
2023-04-05,Nuevo Horizonte,0.0
2023-04-05,Palmawasi,102.3
2023-04-06,Nuevo Horizonte,0.0
2023-04-06,Palmawasi,3.8000000000000003
2023-04-07,Nuevo Horizonte,8.0
2023-04-07,Palmawasi,132.70000000000002
2023-04-08,Nuevo Horizonte,32.0
2023-04-08,Palmawasi,96.8
2023-04-09,Nuevo Horizonte,0.0
2023-04-09,Palmawasi,13.200000000000001
2023-04-10,Nuevo Horizonte,0.0
2023-04-10,Palmawasi,0.0
2023-04-11,Nuevo Horizonte,0.0
2023-04-11,Palmawasi,0.0
2023-04-12,Nuevo Horizonte,0.0
2023-04-12,Palmawasi,1.7
2023-04-13,Nuevo Horizonte,0.0
2023-04-13,Palmawasi,0.0
2023-04-14,Nuevo Horizonte,0.0
2023-04-14,Palmawasi,0.0
2023-04-15,Nuevo Horizonte,4.0
2023-04-15,Palmawasi,0.4
2023-04-16,Nuevo Horizonte,2.0
2023-04-16,Palmawasi,1.7000000000000002
2023-04-17,Nuevo Horizonte,1.0
2023-04-17,Palmawasi,108.5
2023-04-18,Nuevo Horizonte,0.0
2023-04-18,Palmawasi,5.4
2023-04-19,Nuevo Horizonte,0.0
2023-04-19,Palmawasi,0.0
2023-04-20,Nuevo Horizonte,1.0
2023-04-20,Palmawasi,294.7
2023-04-21,Nuevo Horizonte,12.0
2023-04-21,Palmawasi,337.8
2023-04-22,Nuevo Horizonte,12.0
2023-04-22,Palmawasi,6.199999999999999
2023-04-23,Nuevo Horizonte,0.0
2023-04-23,Palmawasi,16.5
2023-04-24,Nuevo Horizonte,45.0
2023-04-24,Palmawasi,101.9
2023-04-25,Nuevo Horizonte,10.0
2023-04-25,Palmawasi,52.3
2023-04-26,Nuevo Horizonte,0.0
2023-04-26,Palmawasi,2.6
2023-04-27,Nuevo Horizonte,0.0
2023-04-27,Palmawasi,1.0
2023-04-28,Nuevo Horizonte,0.0
2023-04-28,Palmawasi,6.7
2023-04-29,Nuevo Horizonte,0.0
2023-04-29,Palmawasi,20.9
2023-04-30,Nuevo Horizonte,0.0
2023-04-30,Palmawasi,0.0
2023-05-01,Nuevo Horizonte,0.0
2023-05-01,Palmawasi,0.0
2023-05-02,Nuevo Horizonte,0.0
2023-05-02,Palmawasi,0.0
2023-05-03,Nuevo Horizonte,6.0
2023-05-03,Palmawasi,436.69000000000005
2023-05-04,Nuevo Horizonte,0.0
2023-05-04,Palmawasi,0.0
2023-05-05,Nuevo Horizonte,0.0
2023-05-05,Palmawasi,156.73
2023-05-06,Nuevo Horizonte,6.0
2023-05-06,Palmawasi,76.6
2023-05-07,Nuevo Horizonte,10.0
2023-05-07,Palmawasi,119.80000000000001
2023-05-08,Nuevo Horizonte,34.0
2023-05-08,Palmawasi,135.12
2023-05-09,Nuevo Horizonte,0.0
2023-05-09,Palmawasi,2.2
2023-05-10,Nuevo Horizonte,0.0
2023-05-10,Palmawasi,8.53
2023-05-11,Nuevo Horizonte,0.0
2023-05-11,Palmawasi,11.6
2023-05-12,Nuevo Horizonte,0.0
2023-05-12,Palmawasi,0.0
2023-05-13,Nuevo Horizonte,2.0
2023-05-13,Palmawasi,5.5
2023-05-14,Nuevo Horizonte,0.0
2023-05-14,Palmawasi,0.0
2023-05-15,Nuevo Horizonte,0.0
2023-05-15,Palmawasi,0.0
2023-05-16,Nuevo Horizonte,0.0
2023-05-16,Palmawasi,0.0
2023-05-17,Nuevo Horizonte,0.0
2023-05-17,Palmawasi,0.0
2023-05-18,Nuevo Horizonte,0.0
2023-05-18,Palmawasi,0.0
2023-05-19,Nuevo Horizonte,32.0
2023-05-19,Palmawasi,265.04
2023-05-20,Nuevo Horizonte,0.0
2023-05-20,Palmawasi,11.07
2023-05-21,Nuevo Horizonte,0.0
2023-05-21,Palmawasi,53.64
2023-05-22,Nuevo Horizonte,2.0
2023-05-22,Palmawasi,578.2
2023-05-23,Nuevo Horizonte,0.0
2023-05-23,Palmawasi,25.6
2023-05-24,Nuevo Horizonte,5.5
2023-05-24,Palmawasi,0.4
2023-05-25,Nuevo Horizonte,0.0
2023-05-25,Palmawasi,1.0
2023-05-26,Nuevo Horizonte,0.0
2023-05-26,Palmawasi,8.2
2023-05-27,Nuevo Horizonte,0.0
2023-05-27,Palmawasi,0.0
2023-05-28,Nuevo Horizonte,0.0
2023-05-28,Palmawasi,81.4
2023-05-29,Nuevo Horizonte,0.0
2023-05-29,Palmawasi,0.0
2023-05-30,Nuevo Horizonte,0.0
2023-05-30,Palmawasi,0.2
2023-05-31,Nuevo Horizonte,0.0
2023-05-31,Palmawasi,176.70000000000002
2023-06-01,Nuevo Horizonte,0.0
2023-06-01,Palmawasi,0.0
2023-06-02,Nuevo Horizonte,0.0
2023-06-02,Palmawasi,2.5
2023-06-03,Nuevo Horizonte,0.0
2023-06-03,Palmawasi,0.0
2023-06-04,Nuevo Horizonte,0.0
2023-06-04,Palmawasi,1.6
2023-06-05,Nuevo Horizonte,0.0
2023-06-05,Palmawasi,0.0
2023-06-06,Nuevo Horizonte,3.0
2023-06-06,Palmawasi,0.2
2023-06-07,Nuevo Horizonte,0.0
2023-06-07,Palmawasi,12.5
2023-06-08,Nuevo Horizonte,1.0
2023-06-08,Palmawasi,70.1
2023-06-09,Nuevo Horizonte,0.0
2023-06-09,Palmawasi,0.0
2023-06-10,Nuevo Horizonte,0.0
2023-06-10,Palmawasi,5.6
2023-06-11,Nuevo Horizonte,0.0
2023-06-11,Palmawasi,27.4
2023-06-12,Nuevo Horizonte,0.0
2023-06-12,Palmawasi,20.8
2023-06-13,Nuevo Horizonte,0.0
2023-06-13,Palmawasi,2.7
2023-06-14,Nuevo Horizonte,89.0
2023-06-14,Palmawasi,229.07
2023-06-15,Nuevo Horizonte,0.0
2023-06-15,Palmawasi,5.5
2023-06-16,Nuevo Horizonte,0.0
2023-06-16,Palmawasi,0.0
2023-06-17,Nuevo Horizonte,0.0
2023-06-17,Palmawasi,0.2
2023-06-18,Nuevo Horizonte,0.0
2023-06-18,Palmawasi,14.899999999999999
2023-06-19,Nuevo Horizonte,0.0
2023-06-19,Palmawasi,0.0
2023-06-20,Nuevo Horizonte,0.0
2023-06-20,Palmawasi,0.0
2023-06-21,Nuevo Horizonte,0.0
2023-06-21,Palmawasi,0.0
2023-06-22,Nuevo Horizonte,0.0
2023-06-22,Palmawasi,0.0
2023-06-23,Nuevo Horizonte,0.0
2023-06-23,Palmawasi,0.0
2023-06-24,Nuevo Horizonte,0.0
2023-06-24,Palmawasi,79.94
2023-06-25,Nuevo Horizonte,0.0
2023-06-25,Palmawasi,0.2
2023-06-26,Nuevo Horizonte,0.0
2023-06-26,Palmawasi,27.1
2023-06-27,Nuevo Horizonte,0.0
2023-06-27,Palmawasi,0.0
2023-06-28,Nuevo Horizonte,8.0
2023-06-28,Palmawasi,0.0
2023-06-29,Nuevo Horizonte,18.0
2023-06-29,Palmawasi,0.0
2023-06-30,Nuevo Horizonte,0.0
2023-06-30,Palmawasi,3.0
2023-07-01,Nuevo Horizonte,0.0
2023-07-01,Palmawasi,0.0
2023-07-02,Nuevo Horizonte,0.0
2023-07-02,Palmawasi,0.0
2023-07-03,Nuevo Horizonte,0.0
2023-07-03,Palmawasi,0.0
2023-07-04,Nuevo Horizonte,0.0
2023-07-04,Palmawasi,0.0
2023-07-05,Nuevo Horizonte,0.0
2023-07-05,Palmawasi,0.0
2023-07-06,Nuevo Horizonte,0.0
2023-07-06,Palmawasi,61.129999999999995
2023-07-07,Nuevo Horizonte,0.0
2023-07-07,Palmawasi,18.3
2023-07-08,Nuevo Horizonte,7.0
2023-07-08,Palmawasi,73.53999999999999
2023-07-09,Nuevo Horizonte,0.0
2023-07-09,Palmawasi,0.0
2023-07-10,Nuevo Horizonte,0.0
2023-07-10,Palmawasi,18.2
2023-07-11,Nuevo Horizonte,0.0
2023-07-11,Palmawasi,0.0
2023-07-12,Nuevo Horizonte,0.0
2023-07-12,Palmawasi,0.0
2023-07-13,Nuevo Horizonte,0.0
2023-07-13,Palmawasi,0.0
2023-07-14,Nuevo Horizonte,0.0
2023-07-14,Palmawasi,0.0
2023-07-15,Nuevo Horizonte,0.0
2023-07-15,Palmawasi,0.0
2023-07-16,Nuevo Horizonte,0.0
2023-07-16,Palmawasi,0.0
2023-07-17,Nuevo Horizonte,0.0
2023-07-17,Palmawasi,0.8
2023-07-18,Nuevo Horizonte,0.0
2023-07-18,Palmawasi,67.7
2023-07-19,Nuevo Horizonte,5.0
2023-07-19,Palmawasi,7.0
2023-07-20,Nuevo Horizonte,0.0
2023-07-20,Palmawasi,0.0
2023-07-21,Nuevo Horizonte,0.0
2023-07-21,Palmawasi,0.0
2023-07-22,Nuevo Horizonte,1.0
2023-07-22,Palmawasi,0.0
2023-07-23,Nuevo Horizonte,0.0
2023-07-23,Palmawasi,0.0
2023-07-24,Nuevo Horizonte,0.0
2023-07-24,Palmawasi,0.0
2023-07-25,Nuevo Horizonte,0.0
2023-07-25,Palmawasi,0.0
2023-07-26,Nuevo Horizonte,0.0
2023-07-26,Palmawasi,0.0
2023-07-27,Nuevo Horizonte,0.0
2023-07-27,Palmawasi,1.4000000000000001
2023-07-28,Nuevo Horizonte,5.4
2023-07-28,Palmawasi,128.1
2023-07-29,Nuevo Horizonte,0.0
2023-07-29,Palmawasi,150.0
2023-07-30,Nuevo Horizonte,0.0
2023-07-30,Palmawasi,1.4
2023-07-31,Nuevo Horizonte,0.0
2023-07-31,Palmawasi,23.0
2023-08-01,Nuevo Horizonte,0.0
2023-08-01,Palmawasi,0.2
2023-08-02,Nuevo Horizonte,0.0
2023-08-02,Palmawasi,0.0
2023-08-03,Nuevo Horizonte,0.0
2023-08-03,Palmawasi,0.0
2023-08-04,Nuevo Horizonte,0.0
2023-08-04,Palmawasi,0.0
2023-08-05,Nuevo Horizonte,0.0
2023-08-05,Palmawasi,0.0
2023-08-06,Nuevo Horizonte,0.0
2023-08-06,Palmawasi,0.0
2023-08-07,Nuevo Horizonte,0.0
2023-08-07,Palmawasi,10.6
2023-08-08,Nuevo Horizonte,0.5
2023-08-08,Palmawasi,0.0
2023-08-09,Nuevo Horizonte,0.0
2023-08-09,Palmawasi,0.0
2023-08-10,Nuevo Horizonte,0.0
2023-08-10,Palmawasi,0.0
2023-08-11,Nuevo Horizonte,0.0
2023-08-11,Palmawasi,0.0
2023-08-12,Nuevo Horizonte,0.0
2023-08-12,Palmawasi,197.79999999999998
2023-08-13,Nuevo Horizonte,90.2
2023-08-13,Palmawasi,321.09999999999997
2023-08-14,Nuevo Horizonte,20.599999999999998
2023-08-14,Palmawasi,218.97
2023-08-15,Nuevo Horizonte,0.0
2023-08-15,Palmawasi,0.0
2023-08-16,Nuevo Horizonte,0.0
2023-08-16,Palmawasi,0.0
2023-08-17,Nuevo Horizonte,0.0
2023-08-17,Palmawasi,12.3
2023-08-18,Nuevo Horizonte,0.0
2023-08-18,Palmawasi,22.83
2023-08-19,Nuevo Horizonte,0.0
2023-08-19,Palmawasi,0.0
2023-08-20,Nuevo Horizonte,0.0
2023-08-20,Palmawasi,0.0
2023-08-21,Nuevo Horizonte,0.0
2023-08-21,Palmawasi,0.6
2023-08-22,Nuevo Horizonte,0.0
2023-08-22,Palmawasi,0.0
2023-08-23,Nuevo Horizonte,0.0
2023-08-23,Palmawasi,1.2
2023-08-24,Nuevo Horizonte,0.0
2023-08-24,Palmawasi,0.0
2023-08-25,Nuevo Horizonte,0.0
2023-08-25,Palmawasi,0.0
2023-08-26,Nuevo Horizonte,0.0
2023-08-26,Palmawasi,0.0
2023-08-27,Nuevo Horizonte,0.0
2023-08-27,Palmawasi,0.0
2023-08-28,Nuevo Horizonte,0.0
2023-08-28,Palmawasi,39.910000000000004
2023-08-29,Nuevo Horizonte,0.0
2023-08-29,Palmawasi,1.23
2023-08-30,Palmawasi,0.0
2023-08-31,Nuevo Horizonte,0.0
2023-08-31,Palmawasi,3.9
2023-09-01,Nuevo Horizonte,0.0
2023-09-01,Palmawasi,9.600000000000001
2023-09-02,Nuevo Horizonte,0.0
2023-09-02,Palmawasi,0.0
2023-09-03,Nuevo Horizonte,0.0
2023-09-03,Palmawasi,1.0
2023-09-04,Nuevo Horizonte,25.5
2023-09-04,Palmawasi,91.69999999999999
2023-09-05,Nuevo Horizonte,0.0
2023-09-05,Palmawasi,1.8
2023-09-06,Nuevo Horizonte,0.0
2023-09-06,Palmawasi,13.7
2023-09-07,Nuevo Horizonte,0.0
2023-09-07,Palmawasi,3.0
2023-09-08,Nuevo Horizonte,0.0
2023-09-08,Palmawasi,0.0
2023-09-09,Nuevo Horizonte,0.0
2023-09-09,Palmawasi,0.0
2023-09-10,Nuevo Horizonte,0.0
2023-09-10,Palmawasi,0.0
2023-09-11,Nuevo Horizonte,0.0
2023-09-11,Palmawasi,42.7
2023-09-12,Nuevo Horizonte,0.0
2023-09-12,Palmawasi,0.0
2023-09-13,Nuevo Horizonte,0.0
2023-09-13,Palmawasi,6.4
2023-09-14,Nuevo Horizonte,9.0
2023-09-14,Palmawasi,233.8
2023-09-15,Nuevo Horizonte,0.0
2023-09-15,Palmawasi,0.0
2023-09-16,Nuevo Horizonte,0.0
2023-09-16,Palmawasi,2.0
2023-09-17,Nuevo Horizonte,0.0
2023-09-17,Palmawasi,12.4
2023-09-18,Nuevo Horizonte,0.0
2023-09-18,Palmawasi,0.2
2023-09-19,Nuevo Horizonte,0.0
2023-09-19,Palmawasi,394.88
2023-09-20,Nuevo Horizonte,0.0
2023-09-20,Palmawasi,1.6
2023-09-21,Nuevo Horizonte,0.0
2023-09-21,Palmawasi,1.9
2023-09-22,Nuevo Horizonte,0.0
2023-09-22,Palmawasi,0.0
2023-09-23,Nuevo Horizonte,0.0
2023-09-23,Palmawasi,9.7
2023-09-24,Nuevo Horizonte,0.0
2023-09-24,Palmawasi,0.0
2023-09-25,Nuevo Horizonte,0.0
2023-09-25,Palmawasi,0.0
2023-09-26,Nuevo Horizonte,0.0
2023-09-26,Palmawasi,0.0
2023-09-27,Nuevo Horizonte,0.0
2023-09-27,Palmawasi,0.8999999999999999
2023-09-28,Nuevo Horizonte,8.0
2023-09-28,Palmawasi,0.0
2023-09-29,Nuevo Horizonte,4.0
2023-09-29,Palmawasi,40.1
2023-09-30,Nuevo Horizonte,4.5
2023-09-30,Palmawasi,2.5
2023-10-01,Nuevo Horizonte,0.0
2023-10-01,Palmawasi,0.8
2023-10-02,Nuevo Horizonte,0.0
2023-10-02,Palmawasi,4.0
2023-10-03,Nuevo Horizonte,0.0
2023-10-03,Palmawasi,2.5
2023-10-04,Nuevo Horizonte,1.0
2023-10-04,Palmawasi,14.9
2023-10-05,Nuevo Horizonte,0.0
2023-10-05,Palmawasi,0.7
2023-10-06,Nuevo Horizonte,0.0
2023-10-06,Palmawasi,1.4000000000000001
2023-10-07,Nuevo Horizonte,0.0
2023-10-07,Palmawasi,0.0
2023-10-08,Nuevo Horizonte,18.0
2023-10-08,Palmawasi,238.39999999999998
2023-10-09,Nuevo Horizonte,4.5
2023-10-09,Palmawasi,27.700000000000003
2023-10-10,Nuevo Horizonte,0.0
2023-10-10,Palmawasi,35.5
2023-10-11,Nuevo Horizonte,0.0
2023-10-11,Palmawasi,0.4
2023-10-12,Nuevo Horizonte,0.0
2023-10-12,Palmawasi,0.2
2023-10-13,Nuevo Horizonte,11.0
2023-10-13,Palmawasi,11.3
2023-10-14,Nuevo Horizonte,0.0
2023-10-14,Palmawasi,34.800000000000004
2023-10-15,Nuevo Horizonte,0.0
2023-10-15,Palmawasi,1.5
2023-10-16,Nuevo Horizonte,0.0
2023-10-16,Palmawasi,8.799999999999999
2023-10-17,Nuevo Horizonte,18.5
2023-10-17,Palmawasi,175.6
2023-10-18,Nuevo Horizonte,2.0
2023-10-18,Palmawasi,0.1
2023-10-19,Nuevo Horizonte,0.0
2023-10-19,Palmawasi,0.2
2023-10-20,Nuevo Horizonte,0.0
2023-10-20,Palmawasi,2.4000000000000004
2023-10-21,Nuevo Horizonte,1.0
2023-10-21,Palmawasi,6.6000000000000005
2023-10-22,Nuevo Horizonte,0.0
2023-10-22,Palmawasi,7.4
2023-10-23,Nuevo Horizonte,0.0
2023-10-23,Palmawasi,0.0
2023-10-24,Nuevo Horizonte,0.0
2023-10-24,Palmawasi,0.0
2023-10-25,Nuevo Horizonte,0.0
2023-10-25,Palmawasi,0.0
2023-10-26,Nuevo Horizonte,0.0
2023-10-26,Palmawasi,2.02
2023-10-27,Nuevo Horizonte,1.5
2023-10-27,Palmawasi,181.0
2023-10-28,Nuevo Horizonte,35.5
2023-10-28,Palmawasi,86.3
2023-10-29,Nuevo Horizonte,15.0
2023-10-29,Palmawasi,146.37
2023-10-30,Nuevo Horizonte,17.0
2023-10-30,Palmawasi,164.71
2023-10-31,Nuevo Horizonte,0.0
2023-10-31,Palmawasi,16.34
2023-11-01,Nuevo Horizonte,69.8
2023-11-01,Palmawasi,564.78
2023-11-02,Nuevo Horizonte,22.5
2023-11-02,Palmawasi,491.2
2023-11-03,Nuevo Horizonte,0.0
2023-11-03,Palmawasi,19.900000000000002
2023-11-04,Nuevo Horizonte,5.0
2023-11-04,Palmawasi,108.14
2023-11-05,Nuevo Horizonte,7.5
2023-11-05,Palmawasi,67.63
2023-11-06,Nuevo Horizonte,0.0
2023-11-06,Palmawasi,6.4
2023-11-07,Nuevo Horizonte,0.0
2023-11-07,Palmawasi,0.0
2023-11-08,Nuevo Horizonte,0.0
2023-11-08,Palmawasi,0.0
2023-11-09,Nuevo Horizonte,71.0
2023-11-09,Palmawasi,144.6
2023-11-10,Nuevo Horizonte,0.0
2023-11-10,Palmawasi,0.4
2023-11-11,Nuevo Horizonte,0.0
2023-11-11,Palmawasi,0.0
2023-11-12,Nuevo Horizonte,0.0
2023-11-12,Palmawasi,0.0
2023-11-13,Nuevo Horizonte,0.0
2023-11-13,Palmawasi,0.0
2023-11-14,Nuevo Horizonte,0.0
2023-11-14,Palmawasi,174.57999999999998
2023-11-15,Nuevo Horizonte,2.0
2023-11-15,Palmawasi,9.74
2023-11-16,Nuevo Horizonte,0.0
2023-11-16,Palmawasi,10.9
2023-11-17,Nuevo Horizonte,0.0
2023-11-17,Palmawasi,0.0
2023-11-18,Nuevo Horizonte,0.0
2023-11-18,Palmawasi,0.0
2023-11-19,Nuevo Horizonte,0.0
2023-11-19,Palmawasi,0.0
2023-11-20,Nuevo Horizonte,0.0
2023-11-20,Palmawasi,1.7
2023-11-21,Nuevo Horizonte,0.0
2023-11-21,Palmawasi,39.36
2023-11-22,Nuevo Horizonte,0.0
2023-11-22,Palmawasi,0.0
2023-11-23,Nuevo Horizonte,0.0
2023-11-23,Palmawasi,422.25
2023-11-24,Nuevo Horizonte,0.0
2023-11-24,Palmawasi,61.239999999999995
2023-11-25,Nuevo Horizonte,0.0
2023-11-25,Palmawasi,376.84000000000003
2023-11-26,Nuevo Horizonte,87.2
2023-11-26,Palmawasi,786.09
2023-11-27,Nuevo Horizonte,0.0
2023-11-27,Palmawasi,7.83
2023-11-28,Nuevo Horizonte,1.5
2023-11-28,Palmawasi,2.4
2023-11-29,Nuevo Horizonte,0.0
2023-11-29,Palmawasi,11.399999999999999
2023-11-30,Nuevo Horizonte,0.0
2023-11-30,Palmawasi,9.5
2023-12-01,Nuevo Horizonte,0.0
2023-12-01,Palmawasi,111.43
2023-12-02,Nuevo Horizonte,0.0
2023-12-02,Palmawasi,1.03
2023-12-03,Nuevo Horizonte,0.0
2023-12-03,Palmawasi,0.0
2023-12-04,Nuevo Horizonte,0.0
2023-12-04,Palmawasi,76.11
2023-12-05,Nuevo Horizonte,0.0
2023-12-05,Palmawasi,195.71
2023-12-06,Nuevo Horizonte,0.0
2023-12-06,Palmawasi,1.9
2023-12-07,Nuevo Horizonte,0.0
2023-12-07,Palmawasi,6.5
2023-12-08,Nuevo Horizonte,15.0
2023-12-08,Palmawasi,33.61
2023-12-09,Nuevo Horizonte,9.0
2023-12-09,Palmawasi,54.0
2023-12-10,Nuevo Horizonte,0.0
2023-12-10,Palmawasi,0.8999999999999999
2023-12-11,Nuevo Horizonte,0.0
2023-12-11,Palmawasi,9.8
2023-12-12,Nuevo Horizonte,11.0
2023-12-12,Palmawasi,67.23
2023-12-13,Nuevo Horizonte,11.5
2023-12-13,Palmawasi,275.45
2023-12-14,Nuevo Horizonte,13.5
2023-12-14,Palmawasi,797.4
2023-12-15,Nuevo Horizonte,1.0
2023-12-15,Palmawasi,15.5
2023-12-16,Nuevo Horizonte,0.0
2023-12-16,Palmawasi,59.980000000000004
2023-12-17,Nuevo Horizonte,25.5
2023-12-17,Palmawasi,17.9
2023-12-18,Nuevo Horizonte,0.0
2023-12-18,Palmawasi,4.9
2023-12-19,Nuevo Horizonte,0.0
2023-12-19,Palmawasi,0.4
2023-12-20,Nuevo Horizonte,1.0
2023-12-20,Palmawasi,282.91999999999996
2023-12-21,Nuevo Horizonte,0.0
2023-12-21,Palmawasi,0.0
2023-12-22,Nuevo Horizonte,10.0
2023-12-22,Palmawasi,24.1
2023-12-23,Nuevo Horizonte,7.0
2023-12-23,Palmawasi,41.400000000000006
2023-12-24,Nuevo Horizonte,3.0
2023-12-24,Palmawasi,66.86
2023-12-25,Nuevo Horizonte,19.5
2023-12-25,Palmawasi,153.12
2023-12-26,Nuevo Horizonte,4.5
2023-12-26,Palmawasi,36.09
2023-12-27,Nuevo Horizonte,26.5
2023-12-27,Palmawasi,363.84
2023-12-28,Nuevo Horizonte,0.0
2023-12-28,Palmawasi,2.8
2023-12-29,Nuevo Horizonte,0.0
2023-12-29,Palmawasi,0.0
2023-12-30,Nuevo Horizonte,0.0
2023-12-30,Palmawasi,0.0
2023-12-31,Nuevo Horizonte,23.5
2023-12-31,Palmawasi,340.62
2024-01-01,Nuevo Horizonte,7.0
2024-01-01,Palmawasi,58.6
2024-01-02,Nuevo Horizonte,10.0
2024-01-02,Palmawasi,43.3
2024-01-03,Nuevo Horizonte,30.0
2024-01-03,Palmawasi,307.1
2024-01-04,Nuevo Horizonte,0.0
2024-01-04,Palmawasi,48.13
2024-01-05,Nuevo Horizonte,28.5
2024-01-05,Palmawasi,381.67
2024-01-06,Nuevo Horizonte,17.0
2024-01-06,Palmawasi,258.3
2024-01-07,Nuevo Horizonte,0.0
2024-01-07,Palmawasi,3.5
2024-01-08,Nuevo Horizonte,0.0
2024-01-08,Palmawasi,0.0
2024-01-09,Nuevo Horizonte,0.0
2024-01-09,Palmawasi,144.88
2024-01-10,Nuevo Horizonte,0.0
2024-01-10,Palmawasi,0.0
2024-01-11,Nuevo Horizonte,0.0
2024-01-11,Palmawasi,42.4
2024-01-12,Nuevo Horizonte,4.0
2024-01-12,Palmawasi,52.0
2024-01-13,Nuevo Horizonte,0.0
2024-01-13,Palmawasi,2.5
2024-01-14,Nuevo Horizonte,1.0
2024-01-14,Palmawasi,66.86
2024-01-15,Nuevo Horizonte,62.5
2024-01-15,Palmawasi,552.8
2024-01-16,Nuevo Horizonte,0.0
2024-01-16,Palmawasi,125.62
2024-01-17,Nuevo Horizonte,0.0
2024-01-17,Palmawasi,6.3
2024-01-18,Nuevo Horizonte,4.0
2024-01-18,Palmawasi,98.12
2024-01-19,Nuevo Horizonte,0.0
2024-01-19,Palmawasi,0.2
2024-01-20,Nuevo Horizonte,0.0
2024-01-20,Palmawasi,0.8
2024-01-21,Nuevo Horizonte,0.0
2024-01-21,Palmawasi,9.1
2024-01-22,Nuevo Horizonte,0.0
2024-01-22,Palmawasi,149.85
2024-01-23,Nuevo Horizonte,0.0
2024-01-23,Palmawasi,2.4
2024-01-24,Nuevo Horizonte,0.0
2024-01-24,Palmawasi,0.0
2024-01-25,Nuevo Horizonte,0.0
2024-01-25,Palmawasi,0.0
2024-01-26,Nuevo Horizonte,0.0
2024-01-26,Palmawasi,0.0
2024-01-27,Nuevo Horizonte,4.5
2024-01-27,Palmawasi,417.69
2024-01-28,Nuevo Horizonte,9.5
2024-01-28,Palmawasi,35.54
2024-01-29,Nuevo Horizonte,0.0
2024-01-29,Palmawasi,2.2
2024-01-30,Nuevo Horizonte,0.0
2024-01-30,Palmawasi,0.0
2024-01-31,Nuevo Horizonte,34.5
2024-01-31,Palmawasi,120.8
2024-02-01,Nuevo Horizonte,20.0
2024-02-01,Palmawasi,373.24
2024-02-02,Nuevo Horizonte,10.5
2024-02-02,Palmawasi,29.11
2024-02-03,Nuevo Horizonte,9.5
2024-02-03,Palmawasi,48.02
2024-02-04,Nuevo Horizonte,0.0
2024-02-04,Palmawasi,0.5
2024-02-05,Nuevo Horizonte,0.0
2024-02-05,Palmawasi,0.0
2024-02-06,Nuevo Horizonte,0.0
2024-02-06,Palmawasi,0.0
2024-02-07,Nuevo Horizonte,0.0
2024-02-07,Palmawasi,13.2
2024-02-08,Nuevo Horizonte,0.0
2024-02-08,Palmawasi,0.0
2024-02-09,Nuevo Horizonte,0.0
2024-02-09,Palmawasi,0.0
2024-02-10,Nuevo Horizonte,58.0
2024-02-10,Palmawasi,184.82
2024-02-11,Nuevo Horizonte,0.0
2024-02-11,Palmawasi,3.24
2024-02-12,Nuevo Horizonte,8.0
2024-02-12,Palmawasi,348.53
2024-02-13,Nuevo Horizonte,4.0
2024-02-13,Palmawasi,292.58000000000004
2024-02-14,Nuevo Horizonte,0.0
2024-02-14,Palmawasi,7.1
2024-02-15,Nuevo Horizonte,17.0
2024-02-15,Palmawasi,11.96
2024-02-16,Nuevo Horizonte,7.0
2024-02-16,Palmawasi,77.03999999999999
2024-02-17,Nuevo Horizonte,10.0
2024-02-17,Palmawasi,57.3
2024-02-18,Nuevo Horizonte,6.5
2024-02-18,Palmawasi,14.76
2024-02-19,Nuevo Horizonte,0.0
2024-02-19,Palmawasi,0.0
2024-02-20,Nuevo Horizonte,20.0
2024-02-20,Palmawasi,479.32
2024-02-21,Nuevo Horizonte,4.0
2024-02-21,Palmawasi,78.2
2024-02-22,Nuevo Horizonte,0.0
2024-02-22,Palmawasi,588.13
2024-02-23,Nuevo Horizonte,5.5
2024-02-23,Palmawasi,81.13
