FECHA,PLANTACION,TIPO_PERDIDA,COSECHA TM,PERDIDA TM
2024-02-29 17:00:00,Shanuzi,Transporte puesto,47.0,0.07139346825715946
2024-03-01 00:00:00,Shanuzi,Cosecha puesto,384.16,1.1600000000000001
2024-03-01 17:00:00,Shanuzi,Transporte puesto,101.0,0.834749664859824
2024-03-02 00:00:00,Palmawasi,Cosecha puesto,507.0,1.01
2024-03-02 00:00:00,Palmawasi,Transporte puesto,265.86990000000003,0.1678
2024-03-04 00:00:00,Palmawasi,Cosecha puesto,675.0,1.78
2024-03-04 00:00:00,Palmawasi,Transporte puesto,408.2998,0.6214999999999999
2024-03-05 00:00:00,Nuevo Horizonte,Cosecha puesto,36.0,0.08
2024-03-05 00:00:00,Palmawasi,Cosecha puesto,827.0,1.24
2024-03-05 00:00:00,Palmawasi,Transporte puesto,184.9199,0.0875
2024-03-05 00:00:00,Shanuzi,Cosecha puesto,450.24,2.3600000000000003
2024-03-05 17:00:00,Shanuzi,Transporte bin,140.0,0.022956521739130438
2024-03-05 17:00:00,Shanuzi,Transporte puesto,95.0,0.09118673647469461
2024-03-06 00:00:00,Palmawasi,Cosecha puesto,478.0,7.390000000000001
2024-03-06 00:00:00,Palmawasi,Transporte puesto,325.8909,0.2027
2024-03-06 00:00:00,Shanuzi,Cosecha puesto,651.44,1.79
2024-03-06 17:00:00,Shanuzi,Transporte bin,116.0,0.048117508813160986
2024-03-06 17:00:00,Shanuzi,Transporte puesto,0.0,0.0
2024-03-07 00:00:00,Palmawasi,Cosecha puesto,510.0,1.04
2024-03-07 00:00:00,Palmawasi,Transporte puesto,135.9561,0.0717
2024-03-07 00:00:00,Shanuzi,Cosecha puesto,444.29,1.4500000000000002
2024-03-08 00:00:00,Palmawasi,Cosecha puesto,162.0,0.44
2024-03-08 00:00:00,Palmawasi,Transporte bin,111.0,0.0286
2024-03-08 00:00:00,Palmawasi,Transporte puesto,138.3861,0.0817
2024-03-08 00:00:00,Shanuzi,Cosecha puesto,281.64,0.8899999999999999
2024-03-08 17:00:00,Shanuzi,Transporte bin,50.0,0.004935370152761457
2024-03-08 17:00:00,Shanuzi,Transporte puesto,472.0,1.1209679479752013
2024-03-09 00:00:00,Palmawasi,Cosecha puesto,460.0,1.55
2024-03-09 00:00:00,Palmawasi,Transporte puesto,180.5598,0.23859999999999998
2024-03-09 00:00:00,Shanuzi,Cosecha puesto,643.19,2.9800000000000004
2024-03-09 17:00:00,Shanuzi,Transporte puesto,329.0,1.430081170577951
2024-03-11 00:00:00,Palmawasi,Cosecha puesto,625.0,1.3
2024-03-11 00:00:00,Palmawasi,Transporte puesto,429.1998,0.5688
2024-03-11 00:00:00,Shanuzi,Cosecha puesto,734.71,2.81
2024-03-11 17:00:00,Shanuzi,Transporte bin,112.0,0.024611045828437136
2024-03-11 17:00:00,Shanuzi,Transporte puesto,772.0,1.935738815439861
2024-03-12 00:00:00,Palmawasi,Cosecha puesto,641.0,8.05
2024-03-12 00:00:00,Palmawasi,Transporte puesto,710.3445,0.3542
2024-03-12 00:00:00,Shanuzi,Cosecha puesto,569.1600000000001,3.2199999999999998
2024-03-12 17:00:00,Shanuzi,Transporte puesto,506.0,2.7363126999484644
2024-03-13 00:00:00,Palmawasi,Cosecha puesto,661.0,1.03
2024-03-13 00:00:00,Palmawasi,Transporte puesto,340.7598,0.19790000000000002
2024-03-13 00:00:00,Shanuzi,Cosecha puesto,430.03,3.5
2024-03-13 17:00:00,Shanuzi,Transporte bin,88.0,0.01694853113983549
2024-03-13 17:00:00,Shanuzi,Transporte puesto,308.0,0.9396638616283028
2024-03-14 00:00:00,Palmawasi,Cosecha puesto,690.0,1.17
2024-03-14 00:00:00,Palmawasi,Transporte puesto,658.5396000000001,0.5936
2024-03-14 00:00:00,Shanuzi,Cosecha puesto,597.9200000000001,2.5
2024-03-14 17:00:00,Shanuzi,Transporte bin,87.0,0.01881081081081081
2024-03-14 17:00:00,Shanuzi,Transporte puesto,0.0,2.4457916650453324
2024-03-15 00:00:00,Shanuzi,Cosecha puesto,451.15000000000003,1.08
2024-03-15 17:00:00,Shanuzi,Transporte puesto,130.0,0.560611664575269
2024-03-16 00:00:00,Palmawasi,Cosecha puesto,420.0,0.89
2024-03-16 00:00:00,Palmawasi,Transporte bin,182.548,0.0271
2024-03-16 00:00:00,Palmawasi,Transporte puesto,305.1649,0.3242
2024-03-16 00:00:00,Shanuzi,Cosecha puesto,480.31,2.95
2024-03-16 17:00:00,Shanuzi,Transporte puesto,231.0,0.62052331695001
2024-03-17 17:00:00,Shanuzi,Transporte puesto,105.0,0.05026366794200564
2024-03-18 00:00:00,Palmawasi,Cosecha puesto,777.0,2.65
2024-03-18 00:00:00,Palmawasi,Transporte puesto,566.6296,0.6037
2024-03-18 00:00:00,Shanuzi,Cosecha puesto,459.94,1.9
2024-03-18 17:00:00,Shanuzi,Transporte bin,149.0,0.03279400705052879
2024-03-18 17:00:00,Shanuzi,Transporte puesto,0.0,0.3376087792262258
2024-03-19 00:00:00,Palmawasi,Cosecha puesto,461.0,0.95
2024-03-19 00:00:00,Palmawasi,Transporte puesto,173.6132,0.1364
2024-03-19 00:00:00,Shanuzi,Cosecha puesto,532.1,3.32
2024-03-19 17:00:00,Shanuzi,Transporte puesto,329.0,0.6132064917990944
2024-03-20 00:00:00,Nuevo Horizonte,Cosecha puesto,21.0,0.03
2024-03-20 00:00:00,Palmawasi,Cosecha puesto,731.0,2.3200000000000003
2024-03-20 00:00:00,Palmawasi,Transporte puesto,674.1995999999999,1.0607
2024-03-20 00:00:00,Shanuzi,Cosecha puesto,247.18,1.1600000000000001
2024-03-20 17:00:00,Shanuzi,Transporte bin,46.0,0.01783783783783784
2024-03-20 17:00:00,Shanuzi,Transporte puesto,176.0,0.8815337129476877
2024-03-21 00:00:00,Palmawasi,Cosecha puesto,476.0,1.29
2024-03-21 00:00:00,Palmawasi,Transporte puesto,303.622,0.2798
2024-03-21 00:00:00,Shanuzi,Cosecha puesto,660.96,1.56
2024-03-21 17:00:00,Shanuzi,Transporte bin,23.0,0.006486486486486486
2024-03-22 00:00:00,Palmawasi,Transporte bin,171.51,0.0261
2024-03-22 00:00:00,Shanuzi,Cosecha puesto,435.68,1.24
2024-03-23 00:00:00,Palmawasi,Cosecha puesto,561.0,1.44
2024-03-23 00:00:00,Palmawasi,Transporte puesto,521.7067,0.7075
2024-03-23 00:00:00,Shanuzi,Cosecha puesto,415.29999999999995,1.12
2024-03-23 17:00:00,Shanuzi,Transporte bin,119.0,0.026864864864864866
2024-03-25 00:00:00,Palmawasi,Cosecha puesto,452.0,1.11
2024-03-25 00:00:00,Palmawasi,Transporte puesto,167.1853,0.107
2024-03-25 00:00:00,Shanuzi,Cosecha puesto,290.61,1.66
2024-03-26 00:00:00,Palmawasi,Cosecha puesto,598.0,1.45
2024-03-26 00:00:00,Palmawasi,Transporte puesto,472.6897,0.4275
2024-03-26 00:00:00,Shanuzi,Cosecha puesto,443.63,2.39
2024-03-26 17:00:00,Shanuzi,Transporte bin,123.0,0.017474383078730907
2024-03-26 17:00:00,Shanuzi,Transporte puesto,145.0,0.14762878397229814
2024-03-27 00:00:00,Palmawasi,Transporte bin,188.138,0.0484
2024-03-27 00:00:00,Shanuzi,Cosecha puesto,67.31,0.1
2024-03-27 17:00:00,Shanuzi,Transporte puesto,209.0,0.735569222689954
2024-03-28 00:00:00,Palmawasi,Cosecha puesto,184.0,0.56
2024-03-28 00:00:00,Palmawasi,Transporte puesto,79.1899,0.0859
2024-03-28 17:00:00,Shanuzi,Transporte puesto,179.0,0.5889220931005976
2024-04-01 00:00:00,Palmawasi,Cosecha puesto,581.0,1.24
2024-04-01 00:00:00,Palmawasi,Transporte puesto,389.8447,0.31320000000000003
2024-04-01 00:00:00,Shanuzi,Cosecha puesto,186.69,1.37
2024-04-01 17:00:00,Shanuzi,Transporte bin,54.0,0.035660377358490564
2024-04-01 17:00:00,Shanuzi,Transporte puesto,254.0,2.497746433241095
2024-04-02 00:00:00,Palmawasi,Cosecha puesto,577.0,1.1800000000000002
2024-04-02 00:00:00,Palmawasi,Transporte puesto,490.429,0.483
2024-04-02 00:00:00,Shanuzi,Cosecha puesto,259.06,1.32
2024-04-02 17:00:00,Shanuzi,Transporte bin,126.0,0.013520636792452828
2024-04-02 17:00:00,Shanuzi,Transporte puesto,148.0,0.5730854458101275
2024-04-03 00:00:00,Nuevo Horizonte,Cosecha puesto,16.0,0.03
2024-04-03 00:00:00,Palmawasi,Cosecha puesto,859.0,2.27
2024-04-03 00:00:00,Palmawasi,Transporte puesto,173.7317,0.3388
2024-04-03 00:00:00,Shanuzi,Cosecha puesto,600.75,3.11
2024-04-03 17:00:00,Shanuzi,Transporte puesto,318.0,2.642277581360079
2024-04-04 00:00:00,Palmawasi,Cosecha puesto,618.0,1.8299999999999998
2024-04-04 00:00:00,Palmawasi,Transporte puesto,450.26970000000006,0.302
2024-04-04 00:00:00,Shanuzi,Cosecha puesto,495.31,2.11
2024-04-04 17:00:00,Shanuzi,Transporte puesto,445.0,2.5757898183644787
2024-04-05 00:00:00,Palmawasi,Transporte bin,162.72,0.0964
2024-04-05 00:00:00,Shanuzi,Cosecha puesto,546.12,2.92
2024-04-05 17:00:00,Shanuzi,Transporte puesto,260.0,1.0451600622061197
2024-04-06 00:00:00,Palmawasi,Cosecha puesto,559.0,1.43
2024-04-06 00:00:00,Palmawasi,Transporte puesto,574.2097,0.4414
2024-04-06 00:00:00,Shanuzi,Cosecha puesto,555.51,4.77
2024-04-06 17:00:00,Shanuzi,Transporte bin,64.0,0.0051320754716981136
2024-04-08 00:00:00,Palmawasi,Cosecha puesto,614.0,2.05
2024-04-08 00:00:00,Palmawasi,Transporte puesto,363.4497,0.3997
2024-04-08 00:00:00,Shanuzi,Cosecha puesto,413.69000000000005,3.04
2024-04-08 17:00:00,Shanuzi,Transporte bin,130.0,0.07358490566037734
2024-04-08 17:00:00,Shanuzi,Transporte puesto,380.0,1.8770901669537476
2024-04-09 00:00:00,Palmawasi,Cosecha puesto,701.0,1.44
2024-04-09 00:00:00,Palmawasi,Transporte puesto,589.6597,0.541
2024-04-09 00:00:00,Shanuzi,Cosecha puesto,665.89,3.51
2024-04-09 17:00:00,Shanuzi,Transporte puesto,206.0,0.4076146545491155
2024-04-10 00:00:00,Nuevo Horizonte,Cosecha puesto,22.0,0.06
2024-04-10 00:00:00,Palmawasi,Cosecha puesto,697.0,1.7999999999999998
2024-04-10 00:00:00,Palmawasi,Transporte puesto,224.4889,0.4408
2024-04-10 00:00:00,Shanuzi,Cosecha puesto,386.36,1.9100000000000001
2024-04-10 17:00:00,Shanuzi,Transporte puesto,213.0,2.553481877987255
2024-04-11 00:00:00,Palmawasi,Cosecha puesto,821.0,1.74
2024-04-11 00:00:00,Palmawasi,Transporte puesto,480.0698,0.30019999999999997
2024-04-11 00:00:00,Shanuzi,Cosecha puesto,332.36,1.68
2024-04-11 17:00:00,Shanuzi,Transporte puesto,277.0,1.6304492088596776
2024-04-12 00:00:00,Palmawasi,Cosecha puesto,199.0,0.33
2024-04-12 00:00:00,Palmawasi,Transporte bin,137.45,0.3495
2024-04-12 00:00:00,Palmawasi,Transporte puesto,268.6122,0.251
2024-04-12 00:00:00,Shanuzi,Cosecha puesto,202.78000000000003,0.64
2024-04-12 17:00:00,Shanuzi,Transporte puesto,270.0,0.8351399540968266
2024-04-13 00:00:00,Palmawasi,Cosecha puesto,499.0,2.9699999999999998
2024-04-13 00:00:00,Palmawasi,Transporte puesto,85.7043,0.0921
2024-04-13 00:00:00,Shanuzi,Cosecha puesto,566.36,2.03
2024-04-13 17:00:00,Shanuzi,Transporte bin,250.0,0.020697167755991286
2024-04-14 00:00:00,Palmawasi,Cosecha puesto,563.0,1.41
2024-04-14 00:00:00,Palmawasi,Transporte puesto,318.2071,0.1671
2024-04-15 00:00:00,Shanuzi,Cosecha puesto,509.44,1.96
2024-04-15 17:00:00,Shanuzi,Transporte puesto,180.0,1.0229622242979644
2024-04-16 00:00:00,Nuevo Horizonte,Cosecha puesto,20.0,0.07
2024-04-16 00:00:00,Palmawasi,Cosecha puesto,623.0,1.32
2024-04-16 00:00:00,Palmawasi,Transporte puesto,482.0397,1.6074
2024-04-16 00:00:00,Shanuzi,Cosecha puesto,457.59999999999997,1.79
2024-04-16 17:00:00,Shanuzi,Transporte bin,146.0,0.009367538126361655
2024-04-16 17:00:00,Shanuzi,Transporte puesto,202.0,0.9508938231555756
2024-04-17 00:00:00,Palmawasi,Cosecha puesto,409.0,0.85
2024-04-17 00:00:00,Shanuzi,Cosecha puesto,583.4200000000001,2.54
2024-04-17 17:00:00,Shanuzi,Transporte puesto,102.0,0.5126317599051781
2024-04-18 00:00:00,Palmawasi,Cosecha puesto,592.0,1.21
2024-04-18 00:00:00,Palmawasi,Transporte puesto,606.5197000000001,0.877
2024-04-18 00:00:00,Shanuzi,Cosecha puesto,272.67,0.58
2024-04-18 17:00:00,Shanuzi,Transporte bin,135.0,0.029075163398692812
2024-04-19 00:00:00,Palmawasi,Transporte bin,106.1589,0.0044
2024-04-19 00:00:00,Shanuzi,Cosecha puesto,56.0,0.2
2024-04-19 17:00:00,Shanuzi,Transporte bin,93.0,0.06990196078431374
2024-04-19 17:00:00,Shanuzi,Transporte puesto,72.0,0.0607042966113406
2024-04-20 00:00:00,Palmawasi,Cosecha puesto,478.0,0.91
2024-04-20 00:00:00,Palmawasi,Transporte puesto,330.6269,0.4128
2024-04-20 00:00:00,Shanuzi,Cosecha puesto,532.66,1.3
2024-04-20 17:00:00,Shanuzi,Transporte puesto,128.0,0.11081512028089047
2024-04-22 00:00:00,Palmawasi,Cosecha puesto,760.0,2.0700000000000003
2024-04-22 00:00:00,Palmawasi,Transporte puesto,440.0797,0.9198999999999999
2024-04-22 00:00:00,Shanuzi,Cosecha puesto,640.98,3.9699999999999998
2024-04-22 17:00:00,Shanuzi,Transporte puesto,68.0,0.07303647348400089
2024-04-23 00:00:00,Palmawasi,Cosecha puesto,508.0,1.07
2024-04-23 00:00:00,Palmawasi,Transporte bin,99.36,0.0044
2024-04-23 00:00:00,Palmawasi,Transporte puesto,418.4067,0.1058
2024-04-23 00:00:00,Shanuzi,Cosecha puesto,489.71,1.59
2024-04-23 17:00:00,Shanuzi,Transporte bin,102.0,0.011836601307189543
2024-04-23 17:00:00,Shanuzi,Transporte puesto,215.0,0.3360705891141648
2024-04-24 00:00:00,Nuevo Horizonte,Cosecha puesto,13.0,0.03
2024-04-24 00:00:00,Palmawasi,Cosecha puesto,597.0,1.32
2024-04-24 00:00:00,Palmawasi,Transporte puesto,485.0197,0.3424
2024-04-24 00:00:00,Shanuzi,Cosecha puesto,880.42,4.529999999999999
2024-04-24 17:00:00,Shanuzi,Transporte bin,449.0,0.1229281045751634
2024-04-24 17:00:00,Shanuzi,Transporte puesto,323.0,0.7280788204128491
2024-04-25 00:00:00,Palmawasi,Cosecha puesto,552.0,1.94
2024-04-25 00:00:00,Palmawasi,Transporte puesto,222.7206,0.3658
2024-04-25 00:00:00,Shanuzi,Cosecha puesto,315.98,0.8500000000000001
2024-04-25 17:00:00,Shanuzi,Transporte bin,127.0,0.039704793028322444
2024-04-26 00:00:00,Shanuzi,Cosecha puesto,449.51,1.35
2024-04-26 17:00:00,Shanuzi,Transporte puesto,338.0,0.8836995117272268
2024-04-27 00:00:00,Palmawasi,Cosecha puesto,372.0,0.83
2024-04-27 00:00:00,Palmawasi,Transporte puesto,370.1397,0.46900000000000003
2024-04-27 00:00:00,Shanuzi,Cosecha puesto,589.97,1.84
2024-04-27 17:00:00,Shanuzi,Transporte puesto,275.0,0.16059202073589016
2024-04-29 00:00:00,Palmawasi,Cosecha puesto,585.0,1.26
2024-04-29 00:00:00,Palmawasi,Transporte puesto,155.2441,0.2995
2024-04-29 00:00:00,Shanuzi,Cosecha puesto,317.16999999999996,1.03
2024-04-29 17:00:00,Shanuzi,Transporte puesto,325.0,0.514267712983933
2024-04-30 00:00:00,Nuevo Horizonte,Cosecha puesto,18.0,0.03
2024-04-30 00:00:00,Palmawasi,Cosecha puesto,610.0,1.76
2024-04-30 00:00:00,Palmawasi,Transporte puesto,267.2395,0.2006
2024-05-01 00:00:00,Shanuzi,Cosecha puesto,958.4,2.63
2024-05-01 17:00:00,Shanuzi,Transporte puesto,140.0,0.2910481927710843
2024-05-02 00:00:00,Palmawasi,Cosecha puesto,469.0,0.8099999999999999
2024-05-02 00:00:00,Palmawasi,Transporte puesto,258.2703,0.3492
2024-05-02 00:00:00,Shanuzi,Cosecha puesto,172.85,0.53
2024-05-02 17:00:00,Shanuzi,Transporte puesto,128.0,0.09136341039025603
2024-05-03 00:00:00,Palmawasi,Transporte bin,108.664,0.0044
2024-05-03 00:00:00,Shanuzi,Cosecha puesto,238.67000000000002,0.38
2024-05-04 00:00:00,Nuevo Horizonte,Cosecha puesto,17.0,0.03
2024-05-04 00:00:00,Palmawasi,Cosecha puesto,368.0,0.87
2024-05-04 00:00:00,Palmawasi,Transporte puesto,334.0498,0.3534
2024-05-06 00:00:00,Palmawasi,Cosecha puesto,578.0,1.17
2024-05-06 00:00:00,Palmawasi,Transporte puesto,176.7526,0.0712
2024-05-06 00:00:00,Shanuzi,Cosecha puesto,226.72,0.74
2024-05-06 17:00:00,Shanuzi,Transporte bin,43.0,0.06562691466083151
2024-05-06 17:00:00,Shanuzi,Transporte puesto,225.0,0.6914743147074462
2024-05-07 00:00:00,Palmawasi,Cosecha puesto,831.0,1.98
2024-05-07 00:00:00,Palmawasi,Transporte puesto,549.1598,0.3438
2024-05-07 00:00:00,Shanuzi,Cosecha puesto,580.1,2.27
2024-05-07 17:00:00,Shanuzi,Transporte bin,251.0,0.0967253829321663
2024-05-07 17:00:00,Shanuzi,Transporte puesto,91.0,0.23407158043940465
2024-05-08 00:00:00,Palmawasi,Cosecha puesto,503.0,0.95
2024-05-08 00:00:00,Palmawasi,Transporte puesto,256.6898,0.0698
2024-05-08 00:00:00,Shanuzi,Cosecha puesto,752.9300000000001,3.34
2024-05-08 17:00:00,Shanuzi,Transporte bin,133.0,0.05899562363238512
2024-05-08 17:00:00,Shanuzi,Transporte puesto,120.0,0.18208333333333332
2024-05-09 00:00:00,Palmawasi,Cosecha puesto,628.0,1.1900000000000002
2024-05-09 00:00:00,Palmawasi,Transporte puesto,479.59979999999996,0.335
2024-05-09 00:00:00,Shanuzi,Cosecha puesto,490.49,1.73
2024-05-09 17:00:00,Shanuzi,Transporte bin,48.0,0.14451641137855578
2024-05-09 17:00:00,Shanuzi,Transporte puesto,78.0,1.4728187919463085
2024-05-10 00:00:00,Palmawasi,Transporte bin,159.14,0.0125
2024-05-10 00:00:00,Palmawasi,Transporte puesto,148.9499,0.1157
2024-05-10 00:00:00,Shanuzi,Cosecha puesto,217.4,0.62
2024-05-11 00:00:00,Palmawasi,Cosecha puesto,380.0,1.03
2024-05-11 00:00:00,Palmawasi,Transporte puesto,416.9597,0.37849999999999995
2024-05-11 00:00:00,Shanuzi,Cosecha puesto,726.51,2.74
2024-05-11 17:00:00,Shanuzi,Transporte bin,91.0,0.01097592997811816
2024-05-11 17:00:00,Shanuzi,Transporte puesto,271.0,0.6148767236473899
2024-05-13 00:00:00,Palmawasi,Cosecha puesto,648.0,1.56
2024-05-13 00:00:00,Palmawasi,Transporte puesto,408.0018,0.401
2024-05-13 00:00:00,Shanuzi,Cosecha puesto,373.01,1.1
2024-05-13 17:00:00,Shanuzi,Transporte puesto,246.0,2.1457516147571485
2024-05-14 00:00:00,Palmawasi,Cosecha puesto,290.0,1.26
2024-05-14 00:00:00,Palmawasi,Transporte puesto,130.5699,0.0499
2024-05-14 00:00:00,Shanuzi,Cosecha puesto,699.76,3.5500000000000003
2024-05-14 17:00:00,Shanuzi,Transporte bin,260.0,0.04151599901215849
2024-05-15 00:00:00,Palmawasi,Cosecha puesto,608.0,1.36
2024-05-15 00:00:00,Palmawasi,Transporte puesto,445.0481,0.3645
2024-05-15 00:00:00,Shanuzi,Cosecha puesto,601.4699999999999,2.36
2024-05-15 17:00:00,Shanuzi,Transporte bin,260.0,0.0800328227571116
2024-05-16 00:00:00,Palmawasi,Cosecha puesto,655.0,1.34
2024-05-16 00:00:00,Shanuzi,Cosecha puesto,668.5699999999999,2.96
2024-05-16 17:00:00,Shanuzi,Transporte bin,25.0,0.032699124726477014
2024-05-16 17:00:00,Shanuzi,Transporte puesto,413.0,0.5009460249794782
2024-05-17 00:00:00,Palmawasi,Transporte bin,173.7,0.011
2024-05-17 00:00:00,Shanuzi,Cosecha puesto,374.22999999999996,1.29
2024-05-18 00:00:00,Palmawasi,Cosecha puesto,467.0,1.22
2024-05-18 00:00:00,Palmawasi,Transporte puesto,259.0399,0.073
2024-05-18 00:00:00,Shanuzi,Cosecha puesto,661.39,2.39
2024-05-18 17:00:00,Shanuzi,Transporte bin,127.0,0.06882822757111598
2024-05-18 17:00:00,Shanuzi,Transporte puesto,237.0,0.23254229941262988
2024-05-20 00:00:00,Palmawasi,Cosecha puesto,677.0,1.25
2024-05-20 00:00:00,Palmawasi,Transporte puesto,269.3298,0.3104
2024-05-20 00:00:00,Shanuzi,Cosecha puesto,510.91999999999996,2.04
2024-05-20 17:00:00,Shanuzi,Transporte bin,119.0,0.10056695842450765
2024-05-20 17:00:00,Shanuzi,Transporte puesto,200.0,0.1994519032516187
2024-05-21 00:00:00,Nuevo Horizonte,Cosecha puesto,14.0,0.01
2024-05-21 00:00:00,Nuevo Horizonte,Transporte puesto,30.2,0.0578
2024-05-21 00:00:00,Palmawasi,Cosecha puesto,666.0,1.68
2024-05-21 00:00:00,Palmawasi,Transporte puesto,600.8196,2.194
2024-05-21 00:00:00,Shanuzi,Cosecha puesto,601.4,2.54
2024-05-22 00:00:00,Palmawasi,Cosecha puesto,786.0,1.88
2024-05-22 00:00:00,Palmawasi,Transporte puesto,502.4897,1.4106
2024-05-22 00:00:00,Shanuzi,Cosecha puesto,812.67,2.7199999999999998
2024-05-23 00:00:00,Palmawasi,Cosecha puesto,536.0,0.83
2024-05-23 00:00:00,Palmawasi,Transporte puesto,329.8463,0.1855
2024-05-23 00:00:00,Shanuzi,Cosecha puesto,581.08,1.67
2024-05-23 17:00:00,Shanuzi,Transporte puesto,116.0,0.3080714533895097
2024-05-24 00:00:00,Palmawasi,Transporte bin,151.2,0.0045
2024-05-24 00:00:00,Shanuzi,Cosecha puesto,441.32,1.1600000000000001
2024-05-25 00:00:00,Palmawasi,Cosecha puesto,366.0,0.8200000000000001
2024-05-25 00:00:00,Palmawasi,Transporte puesto,212.4149,0.10500000000000001
2024-05-25 00:00:00,Shanuzi,Cosecha puesto,278.40999999999997,1.5
2024-05-25 17:00:00,Shanuzi,Transporte puesto,67.0,0.11653333333333334
2024-05-27 00:00:00,Palmawasi,Cosecha puesto,588.0,0.88
2024-05-27 00:00:00,Palmawasi,Transporte puesto,358.4898,0.28200000000000003
2024-05-27 00:00:00,Shanuzi,Cosecha puesto,736.8499999999999,3.0500000000000003
2024-05-27 17:00:00,Shanuzi,Transporte puesto,138.0,1.174426481863811
2024-05-28 00:00:00,Nuevo Horizonte,Cosecha puesto,19.0,0.06
2024-05-28 00:00:00,Palmawasi,Cosecha puesto,411.0,0.6
2024-05-28 00:00:00,Palmawasi,Transporte puesto,268.7588,0.155
2024-05-28 00:00:00,Shanuzi,Cosecha puesto,530.0699999999999,2.23
2024-05-28 17:00:00,Shanuzi,Transporte bin,122.0,0.02577056892778993
2024-05-29 00:00:00,Palmawasi,Cosecha puesto,598.0,0.96
2024-05-29 00:00:00,Palmawasi,Transporte puesto,414.4497,0.5004
2024-05-29 00:00:00,Shanuzi,Cosecha puesto,260.0,0.9099999999999999
2024-05-29 17:00:00,Shanuzi,Transporte puesto,74.0,0.25785714285714284
2024-05-30 00:00:00,Palmawasi,Cosecha puesto,634.0,0.92
2024-05-30 00:00:00,Palmawasi,Transporte puesto,378.3098,0.0717
2024-05-31 00:00:00,Palmawasi,Transporte bin,115.372,0.0062
2024-06-01 00:00:00,Palmawasi,Cosecha puesto,488.0,0.99
2024-06-01 00:00:00,Palmawasi,Transporte puesto,432.8499,0.5071
2024-06-03 00:00:00,Nuevo Horizonte,Cosecha puesto,19.0,0.08
2024-06-03 00:00:00,Palmawasi,Cosecha puesto,371.0,0.54
2024-06-03 00:00:00,Palmawasi,Transporte puesto,195.2816,0.0444
2024-06-03 00:00:00,Shanuzi,Cosecha puesto,196.60000000000002,0.97
2024-06-03 17:00:00,Shanuzi,Transporte puesto,203.0,0.8736164633448235
2024-06-04 00:00:00,Palmawasi,Cosecha puesto,591.0,1.2
2024-06-04 00:00:00,Palmawasi,Transporte puesto,490.5598,0.3906
2024-06-04 00:00:00,Shanuzi,Cosecha puesto,491.57,2.31
2024-06-04 17:00:00,Shanuzi,Transporte puesto,414.0,1.0111873139745466
2024-06-05 00:00:00,Palmawasi,Cosecha puesto,544.0,0.98
2024-06-05 00:00:00,Palmawasi,Transporte puesto,195.4368,0.2414
2024-06-05 00:00:00,Shanuzi,Cosecha puesto,679.88,3.2
2024-06-05 17:00:00,Shanuzi,Transporte puesto,468.0,0.8850030523097829
2024-06-06 00:00:00,Palmawasi,Transporte bin,107.94,0.0122
2024-06-06 00:00:00,Shanuzi,Cosecha puesto,514.01,2.63
2024-06-06 17:00:00,Shanuzi,Transporte bin,142.0,0.09832603938730852
2024-06-06 17:00:00,Shanuzi,Transporte puesto,170.0,0.17971275345283574
2024-06-07 00:00:00,Nuevo Horizonte,Cosecha puesto,12.0,0.02
2024-06-07 00:00:00,Nuevo Horizonte,Transporte puesto,40.6399,0.0562
2024-06-07 00:00:00,Palmawasi,Cosecha puesto,302.0,0.59
2024-06-07 00:00:00,Palmawasi,Transporte puesto,115.9819,0.0403
2024-06-07 00:00:00,Shanuzi,Cosecha puesto,162.5,0.74
2024-06-08 00:00:00,Shanuzi,Cosecha puesto,566.64,3.09
2024-06-10 00:00:00,Palmawasi,Cosecha puesto,449.0,0.9500000000000001
2024-06-10 00:00:00,Palmawasi,Transporte puesto,376.7197,0.485
2024-06-10 00:00:00,Shanuzi,Cosecha puesto,587.63,2.8200000000000003
2024-06-10 17:00:00,Shanuzi,Transporte puesto,125.0,0.13570554396255144
2024-06-11 00:00:00,Palmawasi,Cosecha puesto,529.0,1.13
2024-06-11 00:00:00,Palmawasi,Transporte puesto,398.9079,0.091
2024-06-11 00:00:00,Shanuzi,Cosecha puesto,579.61,3.45
2024-06-11 17:00:00,Shanuzi,Transporte bin,180.0,0.03013807439824945
2024-06-11 17:00:00,Shanuzi,Transporte puesto,349.0,1.0682180633454958
2024-06-12 00:00:00,Palmawasi,Cosecha puesto,581.0,1.46
2024-06-12 00:00:00,Palmawasi,Transporte puesto,123.6626,0.0155
2024-06-12 00:00:00,Shanuzi,Cosecha puesto,407.09,0.9299999999999999
2024-06-13 00:00:00,Palmawasi,Cosecha puesto,548.0,1.04
2024-06-13 00:00:00,Palmawasi,Transporte puesto,568.7598,0.48829999999999996
2024-06-13 00:00:00,Shanuzi,Cosecha puesto,416.62,1.55
2024-06-13 17:00:00,Shanuzi,Transporte bin,101.0,0.014405908096280088
2024-06-13 17:00:00,Shanuzi,Transporte puesto,214.0,0.36813762468985584
2024-06-14 00:00:00,Palmawasi,Transporte bin,111.63,0.0022
2024-06-14 00:00:00,Shanuzi,Cosecha puesto,267.98,0.99
2024-06-15 00:00:00,Palmawasi,Cosecha puesto,354.0,0.8200000000000001
2024-06-15 00:00:00,Palmawasi,Transporte puesto,106.458,0.0164
2024-06-15 00:00:00,Shanuzi,Cosecha puesto,442.40000000000003,2.23
2024-06-15 17:00:00,Shanuzi,Transporte bin,276.0,0.0878074398249453
