PLANTACION,FECHA,campania_min,campania_max,campania_prom,campania_median,distinct_count
Palmawasi,2024-02-07,1983.0,2021.0,2002.051724137931,2006.0,14
Palmawasi,2024-02-08,1983.0,2021.0,2002.931623931624,2006.0,19
Palmawasi,2024-02-09,1984.0,2021.0,2003.9767441860465,2007.0,18
Palmawasi,2024-02-10,1984.0,2021.0,2002.3163265306123,2007.0,16
Palmawasi,2024-02-12,1984.0,2021.0,2004.0754716981132,2008.0,16
Palmawasi,2024-02-13,1984.0,2021.0,2003.942857142857,2008.0,14
Palmawasi,2024-02-14,1984.0,2021.0,2003.2616822429907,2007.0,13
Palmawasi,2024-02-15,1983.0,2021.0,2001.765306122449,2006.5,14
Palmawasi,2024-02-16,1983.0,2021.0,2003.4615384615386,2006.0,16
Palmawasi,2024-02-17,1983.0,2021.0,2003.103448275862,2006.0,15
Palmawasi,2024-02-19,1984.0,2021.0,2003.6,2007.0,15
Palmawasi,2024-02-20,1983.0,2021.0,2004.132743362832,2007.0,16
Palmawasi,2024-02-21,1983.0,2021.0,2002.44,2006.0,16
Palmawasi,2024-02-22,1984.0,2021.0,2003.2527472527472,2007.0,17
Palmawasi,2024-02-23,1984.0,2021.0,2002.9117647058824,2006.0,17
Palmawasi,2024-02-24,1984.0,2021.0,2000.6860465116279,2006.0,15
Palmawasi,2024-02-26,1984.0,2021.0,2002.3225806451612,2007.0,17
Palmawasi,2024-02-27,1984.0,2021.0,2002.4375,2007.0,15
Palmawasi,2024-02-28,1985.0,2021.0,2003.5544554455446,2008.0,11
Palmawasi,2024-02-29,1983.0,2021.0,2003.3153153153153,2007.0,16
Palmawasi,2024-03-01,1983.0,2021.0,2004.7798165137615,2008.0,16
Palmawasi,2024-03-02,1983.0,2021.0,2003.969387755102,2007.0,17
Palmawasi,2024-03-04,1984.0,2021.0,2004.4711538461538,2007.0,14
Palmawasi,2024-03-05,1983.0,2021.0,2003.5486725663716,2007.0,15
Palmawasi,2024-03-06,1983.0,2021.0,2002.9674796747968,2006.0,15
Palmawasi,2024-03-07,1983.0,2021.0,2002.2735849056603,2006.0,15
Palmawasi,2024-03-08,1983.0,2021.0,2002.4237288135594,2006.0,16
Palmawasi,2024-03-09,1983.0,2021.0,2002.8809523809523,2006.5,18
Palmawasi,2024-03-11,1984.0,2021.0,2004.5188679245282,2007.5,18
Palmawasi,2024-03-12,1984.0,2021.0,2002.2429906542056,2006.0,17
Palmawasi,2024-03-13,1984.0,2021.0,2003.5983606557377,2007.0,17
Palmawasi,2024-03-14,1983.0,2021.0,2003.3428571428572,2008.0,15
Palmawasi,2024-03-15,1983.0,2021.0,2003.1153846153845,2008.0,12
Palmawasi,2024-03-16,1983.0,2021.0,2003.595744680851,2007.0,12
Palmawasi,2024-03-18,1984.0,2021.0,2003.6666666666667,2007.0,14
Palmawasi,2024-03-19,1983.0,2021.0,2003.6803278688524,2007.0,14
Palmawasi,2024-03-20,1984.0,2021.0,2004.0923076923077,2007.0,15
Palmawasi,2024-03-21,1984.0,2021.0,2003.9322033898304,2006.0,17
Palmawasi,2024-03-22,1984.0,2021.0,2003.3119266055046,2006.0,18
Palmawasi,2024-03-23,1984.0,2021.0,2001.8311688311687,2005.0,16
Palmawasi,2024-03-25,1985.0,2021.0,2003.6261682242991,2007.0,15
Palmawasi,2024-03-26,1984.0,2021.0,2003.3207547169811,2007.0,17
Palmawasi,2024-03-27,1983.0,2021.0,2003.6635514018692,2008.0,15
Palmawasi,2024-03-28,1983.0,2021.0,2003.5487804878048,2007.0,14
Palmawasi,2024-04-01,1984.0,2021.0,2003.3483146067415,2007.0,14
Palmawasi,2024-04-02,1983.0,2021.0,2003.0964912280701,2007.0,15
Palmawasi,2024-04-03,1983.0,2021.0,2003.6896551724137,2007.0,14
Palmawasi,2024-04-04,1984.0,2021.0,2002.7373737373737,2006.0,13
Palmawasi,2024-04-05,1984.0,2021.0,2002.9708737864078,2006.0,14
Palmawasi,2024-04-06,1984.0,2021.0,2002.8152173913043,2006.0,17
Palmawasi,2024-04-08,1984.0,2022.0,2003.851485148515,2006.0,18
Palmawasi,2024-04-09,1984.0,2022.0,2002.8383838383838,2006.0,19
Palmawasi,2024-04-10,1985.0,2022.0,2002.8455284552845,2006.0,19
Palmawasi,2024-04-11,1983.0,2022.0,2003.6239316239316,2007.0,19
Palmawasi,2024-04-12,1983.0,2022.0,2003.4741379310344,2008.0,18
Palmawasi,2024-04-13,1984.0,2022.0,2003.1818181818182,2007.0,12
Palmawasi,2024-04-15,1983.0,2022.0,2003.8962264150944,2007.0,15
Palmawasi,2024-04-16,1983.0,2021.0,2003.0,2007.0,15
Palmawasi,2024-04-17,1984.0,2021.0,2002.898148148148,2006.0,14
Palmawasi,2024-04-18,1984.0,2021.0,2002.9375,2007.0,14
Palmawasi,2024-04-19,1984.0,2021.0,2002.3265306122448,2006.0,15
Palmawasi,2024-04-20,1984.0,2021.0,2001.162162162162,2001.0,14
Palmawasi,2024-04-22,1985.0,2021.0,2002.8659793814434,2006.0,16
Palmawasi,2024-04-23,1983.0,2021.0,2003.4907407407406,2007.0,18
Palmawasi,2024-04-24,1983.0,2022.0,2004.4065040650407,2008.0,19
Palmawasi,2024-04-25,1983.0,2022.0,2005.4727272727273,2009.0,19
Palmawasi,2024-04-26,1984.0,2022.0,2005.0,2008.0,14
Palmawasi,2024-04-27,1983.0,2022.0,2002.3181818181818,2007.0,13
Palmawasi,2024-04-29,1983.0,2021.0,2003.2920353982302,2007.0,13
Palmawasi,2024-04-30,1984.0,2021.0,2002.8272727272727,2007.0,13
Palmawasi,2024-05-02,1984.0,2021.0,2003.10989010989,2006.0,13
Palmawasi,2024-05-03,1984.0,2021.0,2003.3960396039604,2006.0,16
Palmawasi,2024-05-04,1984.0,2021.0,2002.9420289855072,2006.0,17
Palmawasi,2024-05-06,1984.0,2021.0,2002.9,2006.0,16
Palmawasi,2024-05-07,1984.0,2021.0,2001.3473684210526,2004.0,16
Palmawasi,2024-05-08,1984.0,2021.0,2003.098901098901,2007.0,14
Palmawasi,2024-05-09,1983.0,2021.0,2003.0222222222221,2008.0,14
Palmawasi,2024-05-10,1983.0,2022.0,2003.191011235955,2008.0,16
Palmawasi,2024-05-11,1984.0,2022.0,2002.8695652173913,2007.0,13
Palmawasi,2024-05-13,1984.0,2022.0,2004.8936170212767,2008.0,16
Palmawasi,2024-05-14,1983.0,2022.0,2003.747663551402,2007.0,17
Palmawasi,2024-05-15,1983.0,2022.0,2003.7314814814815,2006.5,17
Palmawasi,2024-05-16,1984.0,2022.0,2003.301886792453,2006.0,16
Palmawasi,2024-05-17,1984.0,2022.0,2002.9908256880733,2006.0,16
Palmawasi,2024-05-18,1984.0,2022.0,2003.4395604395604,2007.0,16
Palmawasi,2024-05-20,1984.0,2021.0,2002.8349514563106,2007.0,15
Palmawasi,2024-05-21,1984.0,2021.0,2001.7350427350427,2004.0,16
Palmawasi,2024-05-22,1984.0,2021.0,2002.283185840708,2005.0,18
Palmawasi,2024-05-23,1983.0,2021.0,2002.895238095238,2007.0,18
Palmawasi,2024-05-24,1983.0,2022.0,2004.605504587156,2008.0,19
Palmawasi,2024-05-25,1984.0,2022.0,2004.0886075949368,2008.0,15
Palmawasi,2024-05-27,1983.0,2022.0,2003.7654320987654,2008.0,15
Palmawasi,2024-05-28,1983.0,2022.0,2002.9320388349515,2007.0,16
Palmawasi,2024-05-29,1984.0,2022.0,2003.5339805825242,2007.0,15
Palmawasi,2024-05-30,1984.0,2022.0,2002.6990291262136,2006.0,16
Palmawasi,2024-05-31,1984.0,2022.0,2004.2792792792793,2007.0,16
Palmawasi,2024-06-01,1984.0,2022.0,2003.9875,2006.5,16
Palmawasi,2024-06-03,1985.0,2022.0,2004.3333333333333,2006.0,16
Palmawasi,2024-06-04,1983.0,2022.0,2002.9417475728155,2006.0,20
Palmawasi,2024-06-05,1983.0,2021.0,2002.191011235955,2006.0,18
Palmawasi,2024-06-06,1983.0,2022.0,2003.3619047619047,2007.0,17
Palmawasi,2024-06-07,1984.0,2022.0,2003.1466666666668,2007.0,14
Palmawasi,2024-06-10,1983.0,2022.0,2003.8,2008.0,15
Palmawasi,2024-06-11,1983.0,2022.0,2003.3510638297873,2007.0,14
Palmawasi,2024-06-12,1984.0,2021.0,2003.3658536585365,2007.0,14
Palmawasi,2024-06-13,1984.0,2021.0,2005.0744680851064,2007.0,15
Palmawasi,2024-06-14,1984.0,2022.0,2004.804347826087,2007.5,15
Palmawasi,2024-06-15,1984.0,2022.0,2003.5797101449275,2006.0,16
Palmawasi,2024-06-17,1984.0,2022.0,2004.4059405940593,2007.0,14
Palmawasi,2024-06-18,1984.0,2022.0,2003.0714285714287,2006.0,15
Palmawasi,2024-06-19,1984.0,2022.0,2003.2524271844661,2006.0,15
Palmawasi,2024-06-20,1983.0,2022.0,2003.7156862745098,2006.0,18
Palmawasi,2024-06-21,1983.0,2022.0,2003.4949494949494,2007.0,18
Palmawasi,2024-06-22,1983.0,2022.0,2003.0568181818182,2007.0,17
Palmawasi,2024-06-25,1984.0,2022.0,2003.8849557522124,2007.0,17
Palmawasi,2024-06-26,1984.0,2021.0,2003.651376146789,2007.0,17
Palmawasi,2024-06-27,1983.0,2021.0,2002.9906542056074,2007.0,17
Palmawasi,2024-06-28,1983.0,2021.0,2003.6122448979593,2007.0,16
Palmawasi,2024-06-29,1984.0,2021.0,2003.9367088607594,2007.0,14
Palmawasi,2024-07-01,1984.0,2021.0,2004.2,2007.0,15
Palmawasi,2024-07-02,1984.0,2021.0,2004.1808510638298,2007.0,15
Palmawasi,2024-07-03,1984.0,2021.0,2003.7340425531916,2007.0,12
Palmawasi,2024-07-05,1985.0,2022.0,2004.608695652174,2007.0,16
Palmawasi,2024-07-06,1984.0,2022.0,2004.6309523809523,2008.0,16
Palmawasi,2024-07-08,,,,,0
Palmawasi,2024-07-09,,,,,0
Palmawasi,2024-07-10,,,,,0
Palmawasi,2024-07-11,,,,,0
Palmawasi,2024-07-12,,,,,0
Palmawasi,2024-07-13,,,,,0
Palmawasi,2024-07-15,,,,,0
Palmawasi,2024-07-16,,,,,0
Palmawasi,2024-07-17,,,,,0
Palmawasi,2024-07-18,,,,,0
Palmawasi,2024-07-19,,,,,0
Palmawasi,2024-07-20,,,,,0
Palmawasi,2024-07-23,,,,,0
Palmawasi,2024-07-24,,,,,0
Palmawasi,2024-07-25,,,,,0
Palmawasi,2024-07-26,,,,,0
Palmawasi,2024-07-27,,,,,0
Palmawasi,2024-07-30,,,,,0
Palmawasi,2024-07-31,,,,,0
Palmawasi,2024-08-01,,,,,0
Palmawasi,2024-08-02,,,,,0
Palmawasi,2024-08-03,,,,,0
Palmawasi,2024-08-06,,,,,0
Palmawasi,2024-08-07,,,,,0
Palmawasi,2024-08-08,,,,,0
Palmawasi,2024-08-09,,,,,0
Palmawasi,2024-08-10,,,,,0
Palmawasi,2024-08-12,,,,,0
Palmawasi,2024-08-13,,,,,0
Palmawasi,2024-08-14,,,,,0
Palmawasi,2024-08-15,,,,,0
Palmawasi,2024-08-16,,,,,0
Palmawasi,2024-08-17,,,,,0
Palmawasi,2024-08-19,,,,,0
Palmawasi,2024-08-20,,,,,0
Palmawasi,2024-08-21,,,,,0
Palmawasi,2024-08-22,,,,,0
Palmawasi,2024-08-23,,,,,0
Palmawasi,2024-08-24,,,,,0
Palmawasi,2024-08-26,,,,,0
Palmawasi,2024-08-27,,,,,0
Palmawasi,2024-08-28,,,,,0
Palmawasi,2024-08-29,,,,,0
Palmawasi,2024-08-30,,,,,0
Palmawasi,2024-09-02,,,,,0
Palmawasi,2024-09-03,,,,,0
Palmawasi,2024-09-04,,,,,0
Palmawasi,2024-09-05,,,,,0
Palmawasi,2024-09-06,,,,,0
Palmawasi,2024-09-07,,,,,0
Palmawasi,2024-09-09,,,,,0
Palmawasi,2024-09-10,,,,,0
Palmawasi,2024-09-11,,,,,0
Palmawasi,2024-09-12,,,,,0
Palmawasi,2024-09-13,,,,,0
Palmawasi,2024-09-14,,,,,0
Shanuzi,2022-01-03,2008.0,2015.0,2011.2941176470588,2011.0,8
Shanuzi,2022-01-04,2008.0,2015.0,2011.8833333333334,2012.0,8
Shanuzi,2022-01-05,2008.0,2015.0,2011.4776119402984,2011.0,8
Shanuzi,2022-01-06,2008.0,2015.0,2012.0,2012.0,8
Shanuzi,2022-01-07,2008.0,2015.0,2011.6615384615384,2012.0,8
Shanuzi,2022-01-08,2009.0,2011.0,2009.5555555555557,2009.0,3
Shanuzi,2022-01-10,2008.0,2014.0,2010.7368421052631,2010.0,7
Shanuzi,2022-01-11,2008.0,2015.0,2011.3260869565217,2012.0,8
Shanuzi,2022-01-12,2008.0,2015.0,2011.640625,2012.0,8
Shanuzi,2022-01-13,2008.0,2015.0,2011.5666666666666,2012.0,7
Shanuzi,2022-01-14,2006.0,2015.0,2011.3125,2011.0,8
Shanuzi,2022-01-15,2008.0,2015.0,2011.328125,2011.0,7
Shanuzi,2022-01-17,2008.0,2015.0,2011.5833333333333,2011.0,7
Shanuzi,2022-01-18,2008.0,2015.0,2012.2948717948718,2013.0,8
Shanuzi,2022-01-19,2008.0,2015.0,2011.0625,2011.0,8
Shanuzi,2022-01-20,2008.0,2015.0,2011.202380952381,2011.0,8
Shanuzi,2022-01-21,2008.0,2015.0,2011.079365079365,2011.0,8
Shanuzi,2022-01-22,2008.0,2015.0,2011.4354838709678,2012.0,8
Shanuzi,2022-01-23,2012.0,2012.0,2012.0,2012.0,1
Shanuzi,2022-01-24,2006.0,2015.0,2011.2333333333333,2012.0,9
Shanuzi,2022-01-25,2008.0,2015.0,2010.7272727272727,2010.0,8
Shanuzi,2022-01-26,2008.0,2015.0,2011.8032786885246,2012.0,8
Shanuzi,2022-01-27,2008.0,2015.0,2011.6538461538462,2012.0,8
Shanuzi,2022-01-28,2008.0,2015.0,2011.767857142857,2012.0,8
Shanuzi,2022-01-29,2008.0,2015.0,2011.986111111111,2013.0,8
Shanuzi,2022-01-30,2008.0,2014.0,2010.3529411764705,2010.0,7
Shanuzi,2022-01-31,2008.0,2015.0,2011.8955223880596,2012.0,8
Shanuzi,2022-02-01,2009.0,2015.0,2011.5285714285715,2011.0,7
Shanuzi,2022-02-02,2008.0,2015.0,2011.7471264367816,2012.0,8
Shanuzi,2022-02-03,2008.0,2015.0,2011.1012658227849,2011.0,8
Shanuzi,2022-02-04,2008.0,2015.0,2011.46875,2011.0,8
Shanuzi,2022-02-05,2008.0,2014.0,2009.7777777777778,2009.0,4
Shanuzi,2022-02-07,2009.0,2014.0,2011.75,2012.0,3
Shanuzi,2022-02-08,2008.0,2015.0,2011.549019607843,2012.0,8
Shanuzi,2022-02-09,2008.0,2014.0,2010.7719298245613,2011.0,7
Shanuzi,2022-02-10,2006.0,2015.0,2010.7391304347825,2011.0,9
Shanuzi,2022-02-11,2008.0,2015.0,2011.0632911392406,2011.0,8
Shanuzi,2022-02-12,2008.0,2015.0,2012.0,2012.0,8
Shanuzi,2022-02-13,2008.0,2013.0,2010.9285714285713,2011.0,5
Shanuzi,2022-02-14,2009.0,2015.0,2012.1206896551723,2013.0,7
Shanuzi,2022-02-15,2008.0,2015.0,2011.915254237288,2013.0,8
Shanuzi,2022-02-16,2008.0,2015.0,2011.6901408450703,2011.0,7
Shanuzi,2022-02-17,2008.0,2015.0,2011.6133333333332,2011.0,7
Shanuzi,2022-02-18,2008.0,2015.0,2011.7407407407406,2012.0,8
Shanuzi,2022-02-19,2006.0,2015.0,2011.5125,2011.5,9
Shanuzi,2022-02-20,2011.0,2013.0,2012.375,2012.5,3
Shanuzi,2022-02-21,2008.0,2015.0,2011.322033898305,2011.0,8
Shanuzi,2022-02-22,2008.0,2015.0,2011.578125,2011.5,7
Shanuzi,2022-02-23,2008.0,2015.0,2011.4155844155844,2011.0,8
Shanuzi,2022-02-24,2008.0,2015.0,2011.1733333333334,2011.0,8
Shanuzi,2022-02-25,2008.0,2014.0,2011.1408450704225,2011.0,7
Shanuzi,2022-02-26,2008.0,2014.0,2011.1746031746031,2011.0,7
Shanuzi,2022-02-28,2008.0,2015.0,2011.55223880597,2012.0,8
Shanuzi,2022-03-01,2008.0,2015.0,2011.741935483871,2012.0,8
Shanuzi,2022-03-02,2008.0,2015.0,2011.6857142857143,2013.0,8
Shanuzi,2022-03-03,2006.0,2015.0,2011.4406779661017,2013.0,8
Shanuzi,2022-03-04,2008.0,2015.0,2011.7631578947369,2013.0,7
Shanuzi,2022-03-05,2013.0,2013.0,2013.0,2013.0,1
Shanuzi,2022-03-09,2008.0,2015.0,2011.774193548387,2013.0,8
Shanuzi,2022-03-10,2006.0,2015.0,2011.6274509803923,2012.0,9
Shanuzi,2022-03-11,2008.0,2015.0,2011.982142857143,2012.0,8
Shanuzi,2022-03-12,2008.0,2015.0,2012.1774193548388,2012.0,8
Shanuzi,2022-03-14,2008.0,2015.0,2011.377358490566,2011.0,8
Shanuzi,2022-03-15,2008.0,2015.0,2011.1076923076923,2011.0,8
Shanuzi,2022-03-16,2008.0,2015.0,2011.3272727272727,2011.0,7
Shanuzi,2022-03-17,2008.0,2015.0,2011.1379310344828,2011.0,8
Shanuzi,2022-03-18,2008.0,2015.0,2010.7,2011.0,8
Shanuzi,2022-03-19,2008.0,2015.0,2011.155172413793,2011.0,7
Shanuzi,2022-03-20,2009.0,2015.0,2010.9,2011.0,5
Shanuzi,2022-03-21,2008.0,2015.0,2011.2777777777778,2011.0,8
Shanuzi,2022-03-22,2008.0,2015.0,2011.2413793103449,2011.0,8
Shanuzi,2022-03-23,2008.0,2015.0,2011.2571428571428,2011.0,7
Shanuzi,2022-03-24,2006.0,2015.0,2011.246153846154,2011.0,8
Shanuzi,2022-03-25,2008.0,2015.0,2011.4794520547946,2011.0,7
Shanuzi,2022-03-26,2008.0,2015.0,2011.7051282051282,2011.0,7
Shanuzi,2022-03-27,2008.0,2014.0,2010.888888888889,2011.0,6
Shanuzi,2022-03-28,2008.0,2015.0,2011.5344827586207,2011.0,8
Shanuzi,2022-03-29,2008.0,2014.0,2011.3835616438357,2011.0,7
Shanuzi,2022-03-30,2008.0,2015.0,2011.4705882352941,2011.0,8
Shanuzi,2022-03-31,2008.0,2015.0,2011.6351351351352,2012.0,8
Shanuzi,2022-04-01,2008.0,2015.0,2011.2592592592594,2012.0,8
Shanuzi,2022-04-02,2008.0,2014.0,2011.157894736842,2012.0,7
Shanuzi,2022-04-04,2009.0,2014.0,2011.857142857143,2012.0,6
Shanuzi,2022-04-05,2008.0,2015.0,2011.6181818181817,2011.0,8
Shanuzi,2022-04-06,2008.0,2015.0,2011.4769230769232,2011.0,8
Shanuzi,2022-04-07,2008.0,2015.0,2011.7428571428572,2012.0,8
Shanuzi,2022-04-08,2008.0,2015.0,2012.0579710144928,2013.0,8
Shanuzi,2022-04-09,2008.0,2015.0,2011.71875,2012.5,8
Shanuzi,2022-04-10,2008.0,2014.0,2011.888888888889,2013.0,7
Shanuzi,2022-04-11,2006.0,2014.0,2011.2830188679245,2012.0,8
Shanuzi,2022-04-12,2008.0,2015.0,2011.3243243243244,2012.0,8
Shanuzi,2022-04-13,2008.0,2015.0,2012.1538461538462,2013.0,8
Shanuzi,2022-04-14,2008.0,2015.0,2011.4705882352941,2011.0,8
Shanuzi,2022-04-18,2008.0,2015.0,2011.2459016393443,2011.0,8
Shanuzi,2022-04-19,2008.0,2015.0,2011.4155844155844,2011.0,8
Shanuzi,2022-04-20,2008.0,2015.0,2011.3488372093022,2011.0,8
Shanuzi,2022-04-21,2008.0,2015.0,2011.2380952380952,2011.0,8
Shanuzi,2022-04-22,2008.0,2015.0,2011.8131868131868,2012.0,8
Shanuzi,2022-04-23,2008.0,2015.0,2011.4794520547946,2012.0,8
Shanuzi,2022-04-24,2008.0,2015.0,2011.4333333333334,2012.0,8
Shanuzi,2022-04-25,2006.0,2015.0,2011.5,2012.0,9
Shanuzi,2022-04-26,2008.0,2015.0,2012.0967741935483,2013.0,8
Shanuzi,2022-04-27,2008.0,2015.0,2011.2602739726028,2011.0,8
Shanuzi,2022-04-28,2008.0,2015.0,2011.530864197531,2011.0,8
Shanuzi,2022-04-29,2008.0,2015.0,2011.5945945945946,2011.5,8
Shanuzi,2022-04-30,2008.0,2015.0,2011.327868852459,2012.0,8
Shanuzi,2022-05-02,2008.0,2015.0,2011.6944444444443,2012.0,8
Shanuzi,2022-05-03,2006.0,2015.0,2010.9882352941177,2011.0,9
Shanuzi,2022-05-04,2008.0,2015.0,2011.9891304347825,2013.0,8
Shanuzi,2022-05-05,2008.0,2015.0,2012.065934065934,2013.0,8
Shanuzi,2022-05-06,2008.0,2015.0,2011.2394366197184,2011.0,8
Shanuzi,2022-05-07,2008.0,2014.0,2010.2777777777778,2010.0,7
Shanuzi,2022-05-09,2008.0,2015.0,2011.0384615384614,2011.0,7
Shanuzi,2022-05-10,2008.0,2015.0,2011.3508771929824,2011.0,8
Shanuzi,2022-05-11,2008.0,2015.0,2011.642857142857,2012.0,8
Shanuzi,2022-05-12,2008.0,2015.0,2011.972602739726,2012.0,8
Shanuzi,2022-05-13,2008.0,2015.0,2011.7466666666667,2012.0,8
Shanuzi,2022-05-14,2008.0,2015.0,2011.448717948718,2012.0,8
Shanuzi,2022-05-15,2014.0,2014.0,2014.0,2014.0,1
Shanuzi,2022-05-16,2006.0,2015.0,2011.3809523809523,2011.0,9
Shanuzi,2022-05-17,2008.0,2015.0,2011.79012345679,2012.0,8
Shanuzi,2022-05-18,2008.0,2015.0,2012.4105263157894,2013.0,8
Shanuzi,2022-05-19,2009.0,2015.0,2011.7215189873418,2012.0,7
Shanuzi,2022-05-20,2008.0,2015.0,2011.3968253968253,2012.0,8
Shanuzi,2022-05-21,2008.0,2015.0,2011.5205479452054,2012.0,8
Shanuzi,2022-05-22,2011.0,2011.0,2011.0,2011.0,1
Shanuzi,2022-05-23,2008.0,2015.0,2011.820512820513,2012.0,8
Shanuzi,2022-05-24,2008.0,2015.0,2011.9310344827586,2013.0,8
Shanuzi,2022-05-25,2008.0,2015.0,2011.5487804878048,2013.0,8
Shanuzi,2022-05-26,2008.0,2015.0,2011.7386363636363,2013.0,8
Shanuzi,2022-05-27,2006.0,2015.0,2011.7391304347825,2012.0,9
Shanuzi,2022-05-28,2008.0,2015.0,2011.6979166666667,2011.5,8
Shanuzi,2022-05-29,2013.0,2014.0,2013.75,2014.0,2
Shanuzi,2022-05-30,2008.0,2015.0,2011.1805555555557,2011.0,8
Shanuzi,2022-05-31,2008.0,2014.0,2010.8933333333334,2011.0,7
Shanuzi,2022-06-01,2008.0,2015.0,2011.921052631579,2012.0,8
Shanuzi,2022-06-02,2008.0,2015.0,2011.7702702702702,2013.0,8
Shanuzi,2022-06-03,2008.0,2015.0,2010.75,2010.0,4
Shanuzi,2022-06-07,2006.0,2015.0,2011.295081967213,2012.0,9
Shanuzi,2022-06-08,2008.0,2015.0,2011.5675675675675,2012.0,7
Shanuzi,2022-06-09,2008.0,2015.0,2012.3406593406594,2013.0,8
Shanuzi,2022-06-10,2008.0,2015.0,2011.6179775280898,2011.0,8
Shanuzi,2022-06-11,2008.0,2015.0,2011.4868421052631,2011.0,8
Shanuzi,2022-06-13,2008.0,2014.0,2010.9848484848485,2011.0,7
Shanuzi,2022-06-14,2008.0,2014.0,2011.2941176470588,2011.0,7
Shanuzi,2022-06-15,2008.0,2014.0,2011.6233766233765,2012.0,7
Shanuzi,2022-06-16,2008.0,2015.0,2011.9866666666667,2013.0,8
Shanuzi,2022-06-17,2006.0,2015.0,2011.7866666666666,2013.0,8
Shanuzi,2022-06-18,2008.0,2015.0,2012.0736842105264,2013.0,8
Shanuzi,2022-06-20,2008.0,2015.0,2011.9117647058824,2012.0,8
Shanuzi,2022-06-21,2008.0,2015.0,2012.010989010989,2012.0,8
Shanuzi,2022-06-22,2008.0,2015.0,2012.1011235955057,2012.0,8
Shanuzi,2022-06-23,2008.0,2015.0,2011.5232558139535,2011.0,8
Shanuzi,2022-06-24,2008.0,2015.0,2011.1410256410256,2011.0,8
Shanuzi,2022-06-25,2008.0,2015.0,2011.576923076923,2011.0,8
Shanuzi,2022-06-27,2006.0,2015.0,2011.6811594202898,2013.0,9
Shanuzi,2022-06-28,2008.0,2015.0,2012.2112676056338,2013.0,8
Shanuzi,2022-06-29,2008.0,2015.0,2011.75,2012.0,8
Shanuzi,2022-06-30,2008.0,2015.0,2011.9493670886077,2012.0,8
Shanuzi,2022-07-01,2009.0,2015.0,2011.9402985074628,2012.0,7
Shanuzi,2022-07-05,2008.0,2015.0,2011.049180327869,2011.0,8
Shanuzi,2022-07-06,2008.0,2015.0,2011.5,2012.0,8
Shanuzi,2022-07-07,2008.0,2014.0,2011.5301204819277,2011.0,7
Shanuzi,2022-07-08,2006.0,2015.0,2011.4875,2012.0,9
Shanuzi,2022-07-09,2008.0,2015.0,2011.53125,2012.5,8
Shanuzi,2022-07-11,2008.0,2015.0,2012.4146341463415,2013.0,8
Shanuzi,2022-07-12,2008.0,2015.0,2011.855421686747,2012.0,8
Shanuzi,2022-07-13,2008.0,2015.0,2012.1326530612246,2012.0,8
Shanuzi,2022-07-14,2008.0,2015.0,2011.3246753246754,2011.0,8
Shanuzi,2022-07-15,2008.0,2015.0,2011.2739726027398,2011.0,8
Shanuzi,2022-07-16,2008.0,2015.0,2011.5844155844156,2012.0,8
Shanuzi,2022-07-18,2008.0,2015.0,2011.4366197183099,2011.0,8
Shanuzi,2022-07-19,2008.0,2015.0,2011.6842105263158,2012.0,8
Shanuzi,2022-07-20,2006.0,2015.0,2011.4358974358975,2013.0,9
Shanuzi,2022-07-21,2008.0,2015.0,2011.7261904761904,2013.0,8
Shanuzi,2022-07-22,2008.0,2015.0,2012.4536082474226,2013.0,8
Shanuzi,2022-07-23,2008.0,2015.0,2012.0121951219512,2012.0,8
Shanuzi,2022-07-25,2009.0,2015.0,2011.704918032787,2012.0,7
Shanuzi,2022-07-26,2008.0,2015.0,2011.4583333333333,2012.0,8
Shanuzi,2022-07-27,2008.0,2015.0,2011.5925925925926,2012.0,8
Shanuzi,2022-07-28,2008.0,2015.0,2011.5128205128206,2012.0,8
Shanuzi,2022-07-29,2006.0,2015.0,2011.5061728395062,2012.0,9
Shanuzi,2022-07-30,2008.0,2015.0,2011.6451612903227,2011.0,8
Shanuzi,2022-08-01,2008.0,2015.0,2012.6666666666667,2013.0,8
Shanuzi,2022-08-02,2008.0,2015.0,2012.0,2013.0,8
Shanuzi,2022-08-03,2008.0,2015.0,2011.775,2012.0,8
Shanuzi,2022-08-04,2008.0,2014.0,2011.6575342465753,2012.0,7
Shanuzi,2022-08-05,2008.0,2015.0,2011.6363636363637,2012.0,8
Shanuzi,2022-08-09,2008.0,2015.0,2011.340909090909,2012.0,8
Shanuzi,2022-08-10,2008.0,2015.0,2011.5409836065573,2012.0,8
Shanuzi,2022-08-11,2008.0,2015.0,2011.972602739726,2012.0,8
Shanuzi,2022-08-12,2008.0,2015.0,2011.6285714285714,2012.0,8
Shanuzi,2022-08-13,2006.0,2015.0,2012.0361445783133,2012.0,9
Shanuzi,2022-08-14,2008.0,2015.0,2010.892857142857,2010.5,8
Shanuzi,2022-08-15,2008.0,2015.0,2011.9253731343283,2012.0,8
Shanuzi,2022-08-16,2008.0,2015.0,2011.8076923076924,2011.0,8
Shanuzi,2022-08-17,2008.0,2015.0,2011.9529411764706,2013.0,7
Shanuzi,2022-08-18,2008.0,2015.0,2011.5070422535211,2011.0,7
Shanuzi,2022-08-19,2008.0,2015.0,2011.4307692307693,2011.0,7
Shanuzi,2022-08-20,2008.0,2015.0,2011.4782608695652,2011.0,8
Shanuzi,2022-08-21,2008.0,2015.0,2012.111111111111,2013.0,6
